market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders
1.0,2015-02-02 03:52:30,2015-02-02 07:26:32,4311,4,1.0,3,3000,3,600,1200,6.0,6.0,10.0
1.0,2015-02-03 00:51:10,2015-02-03 02:06:13,4311,4,1.0,2,2350,2,1150,1200,3.0,3.0,1.0
1.0,2015-01-23 02:43:49,2015-01-23 03:12:19,4311,4,1.0,3,2800,3,500,1150,8.0,8.0,10.0
1.0,2015-02-01 01:28:13,2015-02-01 02:20:45,4311,4,1.0,1,1150,1,1150,1150,10.0,8.0,3.0
1.0,2015-02-06 02:23:48,2015-02-06 03:20:09,4311,4,1.0,2,2300,1,1150,1150,6.0,6.0,6.0
1.0,2015-02-11 04:27:34,2015-02-11 04:59:23,4311,4,1.0,1,1150,1,1150,1150,6.0,5.0,3.0
1.0,2015-02-07 21:00:35,2015-02-07 21:25:41,4311,4,1.0,1,1200,1,1200,1200,8.0,3.0,3.0
1.0,2015-02-06 22:14:49,2015-02-06 23:49:51,4311,4,1.0,2,1650,2,500,1150,3.0,3.0,3.0
1.0,2015-01-29 21:44:00,2015-01-29 22:18:55,4311,4,1.0,2,1800,2,650,1150,4.0,2.0,1.0
1.0,2015-02-07 23:06:20,2015-02-07 23:38:08,4311,4,1.0,4,3550,4,600,1200,6.0,4.0,3.0
1.0,2015-02-14 02:13:13,2015-02-14 03:23:53,4311,4,1.0,1,1150,1,1150,1150,7.0,7.0,8.0
1.0,2015-01-30 21:25:26,2015-01-30 23:31:21,4311,4,1.0,1,1150,1,600,600,3.0,3.0,2.0
1.0,2015-02-01 00:47:49,2015-02-01 01:29:30,4311,4,1.0,3,3450,1,600,600,4.0,2.0,0.0
1.0,2015-02-01 01:53:28,2015-02-01 02:42:06,4311,4,1.0,2,2350,2,1150,1200,9.0,8.0,6.0
1.0,2015-02-11 02:36:46,2015-02-11 03:10:05,4311,4,1.0,2,2400,2,1200,1200,6.0,6.0,5.0
1.0,2015-01-21 20:25:12,2015-01-21 21:15:02,4311,4,1.0,3,3450,2,1150,1150,3.0,3.0,3.0
1.0,2015-02-12 03:19:13,2015-02-12 04:04:45,4311,4,4.0,4,4600,2,1150,1150,6.0,6.0,6.0
1.0,2015-02-17 01:54:51,2015-02-17 02:55:42,4311,4,1.0,4,4506,4,652,1347,8.0,13.0,23.0
1.0,2015-02-13 02:16:44,2015-02-13 03:33:30,4311,4,1.0,2,2300,2,1150,1150,7.0,7.0,8.0
1.0,2015-02-12 02:36:51,2015-02-12 03:22:10,4311,4,4.0,2,2300,1,1150,1150,8.0,8.0,7.0
1.0,2015-01-31 03:22:32,2015-01-31 04:13:21,4311,4,1.0,4,4000,4,550,1150,8.0,7.0,7.0
1.0,2015-02-14 00:54:01,2015-02-14 01:37:48,4311,4,1.0,4,4700,4,1150,1200,3.0,3.0,4.0
1.0,2015-02-11 01:13:17,2015-02-11 02:18:02,4311,4,1.0,2,2150,2,650,1200,4.0,4.0,4.0
1.0,2015-02-02 02:57:39,2015-02-02 04:20:27,4311,4,1.0,2,2300,2,1150,1150,9.0,8.0,7.0
1.0,2015-02-16 02:11:04,2015-02-16 03:39:12,4311,4,1.0,3,2300,3,1150,1150,7.0,7.0,7.0
1.0,2015-02-11 03:23:59,2015-02-11 04:09:33,4311,4,1.0,2,2300,1,600,600,8.0,8.0,7.0
1.0,2015-02-16 03:36:07,2015-02-16 04:34:05,4311,4,1.0,2,1750,2,550,600,8.0,7.0,9.0
4.0,2015-01-24 03:25:22,2015-01-24 04:06:35,4311,6,2.0,2,1800,2,600,1200,10.0,10.0,11.0
1.0,2015-02-06 01:14:28,2015-02-06 01:43:35,4311,4,4.0,2,1750,2,600,1150,7.0,3.0,1.0
1.0,2015-01-28 20:58:16,2015-01-28 21:33:08,4311,4,1.0,2,1750,2,550,1200,8.0,4.0,4.0
1.0,2015-02-11 02:10:56,2015-02-11 02:53:39,4311,4,1.0,1,1150,1,1150,1150,5.0,6.0,3.0
1.0,2015-02-08 22:04:16,2015-02-08 22:48:31,4311,4,1.0,2,2409,2,592,1332,15.0,6.0,15.0
1.0,2015-02-07 19:53:13,2015-02-07 20:27:59,4311,4,1.0,1,1150,1,1150,1150,5.0,4.0,4.0
1.0,2015-02-15 03:54:56,2015-02-15 04:44:47,4311,4,1.0,2,2600,2,1150,1150,8.0,8.0,9.0
2.0,2015-02-01 03:27:42,2015-02-01 04:13:28,4311,13,3.0,4,3450,4,550,600,6.0,5.0,3.0
1.0,2015-02-16 02:19:33,2015-02-16 03:31:20,4311,4,1.0,7,4600,6,600,1150,8.0,8.0,9.0
1.0,2015-02-17 02:58:52,2015-02-17 03:49:57,4311,4,1.0,6,5700,3,550,1150,8.0,8.0,9.0
4.0,2015-01-23 19:24:38,2015-01-23 20:25:05,4311,23,1.0,2,2300,2,1150,1150,4.0,3.0,2.0
1.0,2015-02-15 01:10:59,2015-02-15 01:45:44,4311,4,1.0,2,1650,2,500,1150,5.0,5.0,3.0
1.0,2015-02-13 01:29:02,2015-02-13 02:09:51,4311,4,1.0,3,2900,3,550,1150,7.0,5.0,2.0
1.0,2015-01-27 02:32:29,2015-01-27 03:05:38,4311,4,1.0,2,2350,2,600,1200,8.0,8.0,9.0
1.0,2015-01-29 20:07:26,2015-01-29 21:00:52,4311,4,1.0,9,9150,9,500,1200,7.0,6.0,5.0
1.0,2015-02-06 01:30:29,2015-02-06 02:10:48,4311,4,1.0,3,3050,3,650,1200,7.0,5.0,2.0
1.0,2015-02-18 02:54:03,2015-02-18 03:50:56,4311,4,1.0,2,2350,2,1150,1200,9.0,7.0,9.0
1.0,2015-02-15 03:17:33,2015-02-15 04:33:48,4311,4,1.0,2,2350,2,1150,1200,8.0,8.0,7.0
1.0,2015-02-04 01:31:37,2015-02-04 02:28:41,4311,4,1.0,1,1150,1,1150,1150,6.0,5.0,1.0
1.0,2015-01-24 03:32:01,2015-01-24 04:24:42,4311,4,1.0,2,2228,2,1203,1259,13.0,15.0,20.0
2.0,2015-02-15 01:57:43,2015-02-15 02:39:50,4311,47,1.0,2,2350,2,1150,1200,7.0,6.0,4.0
1.0,2015-01-25 02:22:20,2015-01-25 03:24:32,4311,4,1.0,6,5050,5,500,1150,4.0,5.0,8.0
1.0,2015-02-17 02:05:54,2015-02-17 02:54:39,4311,4,1.0,3,2950,3,550,1200,5.0,5.0,7.0
1.0,2015-02-10 02:58:17,2015-02-10 03:21:07,4311,4,1.0,4,3400,2,550,1150,5.0,6.0,6.0
1.0,2015-01-25 02:41:46,2015-01-25 03:23:53,4311,4,1.0,4,3400,4,500,1200,4.0,4.0,9.0
1.0,2015-02-16 02:45:36,2015-02-16 03:56:41,4311,4,1.0,2,2650,2,1150,1200,9.0,9.0,12.0
1.0,2015-02-05 20:46:37,2015-02-05 21:29:36,4311,4,1.0,1,1461,1,1140,1335,14.0,6.0,11.0
1.0,2015-01-30 19:41:59,2015-01-30 20:34:24,790,57,1.0,1,1650,1,1399,1399,6.0,6.0,7.0
1.0,2015-02-15 19:52:16,2015-02-15 20:19:57,790,57,1.0,2,2200,2,650,1400,9.0,7.0,7.0
6.0,2015-01-23 05:28:56,2015-01-23 06:04:20,401,28,4.0,3,1030,3,265,500,37.0,34.0,41.0
6.0,2015-02-14 00:30:06,2015-02-14 01:00:59,401,28,4.0,2,3564,2,589,2975,37.0,34.0,41.0
6.0,2015-02-10 20:32:10,2015-02-10 20:59:12,401,28,4.0,3,1424,3,265,659,37.0,34.0,41.0
6.0,2015-01-25 20:46:17,2015-01-25 21:21:40,401,28,4.0,2,2148,2,499,1199,37.0,34.0,41.0
6.0,2015-02-17 19:54:49,2015-02-17 20:35:02,401,28,4.0,2,919,2,265,500,37.0,34.0,41.0
6.0,2015-02-12 03:14:14,2015-02-12 03:54:47,401,28,4.0,3,1659,3,500,659,37.0,34.0,41.0
6.0,2015-02-01 04:24:51,2015-02-01 04:57:21,401,28,4.0,1,500,1,500,500,37.0,34.0,41.0
4.0,2015-02-08 02:14:45,2015-02-08 02:42:16,401,63,3.0,1,3949,1,3949,3949,37.0,34.0,41.0
6.0,2015-01-25 22:32:55,2015-01-25 23:15:35,401,28,4.0,2,1000,2,500,500,37.0,34.0,41.0
6.0,2015-02-08 19:10:42,2015-02-08 19:39:26,401,28,4.0,10,2365,5,0,445,37.0,34.0,41.0
6.0,2015-01-27 20:54:49,2015-01-27 21:35:05,401,28,4.0,10,2365,5,0,445,37.0,34.0,41.0
6.0,2015-02-02 19:49:10,2015-02-02 20:37:29,401,28,4.0,10,2365,5,0,445,37.0,34.0,41.0
6.0,2015-02-15 04:24:47,2015-02-15 05:26:42,401,28,4.0,1,4965,1,4965,4965,37.0,34.0,41.0
6.0,2015-02-14 19:50:59,2015-02-14 20:33:15,401,28,4.0,10,2365,5,0,445,37.0,34.0,41.0
6.0,2015-01-23 20:28:02,2015-01-23 21:12:51,401,28,4.0,2,689,2,189,500,37.0,34.0,41.0
6.0,2015-02-01 03:25:56,2015-02-01 04:03:53,401,28,4.0,2,634,2,119,515,37.0,34.0,41.0
6.0,2015-02-03 00:32:04,2015-02-03 01:50:09,401,28,4.0,1,1600,1,1600,1600,37.0,34.0,41.0
6.0,2015-01-21 19:07:49,2015-01-21 19:39:57,401,28,4.0,10,2673,5,0,445,37.0,34.0,41.0
6.0,2015-02-13 04:37:07,2015-02-13 05:21:35,401,28,4.0,4,1803,4,0,500,37.0,34.0,41.0
6.0,2015-02-01 19:20:58,2015-02-01 20:00:50,401,28,4.0,1,839,1,839,839,37.0,34.0,41.0
6.0,2015-01-25 02:21:36,2015-01-25 03:03:27,401,28,4.0,10,2365,6,0,445,37.0,34.0,41.0
6.0,2015-02-06 01:26:04,2015-02-06 02:01:49,401,28,4.0,1,719,1,719,719,37.0,34.0,41.0
6.0,2015-01-26 20:23:01,2015-01-26 21:58:32,401,28,4.0,10,2365,5,0,445,37.0,34.0,41.0
2.0,2015-01-22 05:09:40,2015-01-22 05:27:20,5020,39,3.0,1,1799,1,1799,1799,39.0,28.0,32.0
2.0,2015-02-09 02:18:56,2015-02-09 03:02:17,5020,39,3.0,2,5198,2,1699,2399,127.0,101.0,169.0
2.0,2015-01-29 01:30:52,2015-01-29 02:35:03,5020,39,3.0,8,6642,3,0,2099,86.0,82.0,102.0
2.0,2015-02-03 00:40:39,2015-02-03 01:56:02,5020,39,3.0,3,9094,3,1599,2399,34.0,39.0,53.0
2.0,2015-02-10 01:19:39,2015-02-10 01:58:06,5020,39,3.0,2,7396,2,2399,2399,54.0,53.0,83.0
2.0,2015-02-01 01:47:18,2015-02-01 02:28:43,5020,39,3.0,6,3198,3,0,2099,95.0,98.0,126.0
2.0,2015-02-08 05:58:40,2015-02-08 06:28:27,5020,39,3.0,1,2299,1,2299,2299,34.0,35.0,49.0
2.0,2015-02-15 00:56:12,2015-02-15 01:52:54,5020,39,3.0,3,7296,3,1599,2699,78.0,67.0,79.0
2.0,2015-01-28 02:35:59,2015-01-28 03:20:19,5020,39,3.0,1,2398,1,1899,1899,91.0,87.0,114.0
2.0,2015-02-16 02:07:14,2015-02-16 03:41:23,5020,39,3.0,2,4943,2,1045,2099,124.0,117.0,194.0
2.0,2015-02-10 02:34:08,2015-02-10 04:00:15,5020,39,3.0,8,7596,4,0,2099,96.0,96.0,148.0
2.0,2015-02-04 01:30:39,2015-02-04 02:38:45,5020,39,3.0,4,8496,4,799,2899,72.0,70.0,80.0
2.0,2015-02-15 02:02:05,2015-02-15 03:00:26,5020,39,3.0,2,6097,2,2099,2199,125.0,73.0,143.0
2.0,2015-01-24 01:33:14,2015-01-24 02:14:14,5020,39,3.0,2,4298,2,1799,2499,92.0,84.0,118.0
2.0,2015-01-25 03:02:08,2015-01-25 04:03:01,5020,39,3.0,2,6697,2,2299,2599,114.0,118.0,177.0
2.0,2015-02-01 02:21:19,2015-02-01 03:23:58,5020,39,3.0,4,4198,3,0,2299,112.0,107.0,182.0
2.0,2015-02-05 01:15:20,2015-02-05 01:54:54,5020,39,3.0,3,4897,3,899,2199,55.0,57.0,82.0
2.0,2015-02-13 02:02:39,2015-02-13 02:38:48,5020,20,5.0,2,3398,2,1599,1799,125.0,91.0,131.0
2.0,2015-02-05 01:47:46,2015-02-05 02:42:42,5020,39,3.0,6,7797,4,0,2399,97.0,78.0,102.0
2.0,2015-02-12 01:35:13,2015-02-12 02:51:18,5020,39,3.0,1,2858,1,2468,2577,98.0,89.0,116.0
2.0,2015-02-01 19:25:28,2015-02-01 20:07:33,5020,39,3.0,1,2199,1,2199,2199,46.0,45.0,56.0
2.0,2015-01-25 05:29:12,2015-01-25 05:56:13,5020,39,3.0,2,1994,2,699,1295,50.0,62.0,50.0
2.0,2015-02-08 04:35:18,2015-02-08 05:57:38,5020,39,3.0,1,3797,1,1899,1899,71.0,92.0,142.0
2.0,2015-02-07 02:21:06,2015-02-07 02:44:02,5020,39,3.0,2,4898,2,2399,2499,151.0,117.0,214.0
2.0,2015-02-13 02:36:48,2015-02-13 03:20:40,5020,39,3.0,3,2498,2,0,1899,137.0,99.0,157.0
2.0,2015-01-25 03:34:16,2015-01-25 04:32:10,5020,39,3.0,3,4597,3,999,1799,105.0,114.0,171.0
2.0,2015-01-29 21:37:02,2015-01-29 22:12:59,5020,39,3.0,1,2498,1,1399,1399,46.0,49.0,52.0
2.0,2015-01-28 01:51:46,2015-01-28 02:31:49,5020,39,3.0,3,7397,3,2299,2699,91.0,87.0,114.0
2.0,2015-01-26 23:09:19,2015-01-26 23:51:12,5020,39,3.0,2,3898,2,699,2299,19.0,45.0,34.0
2.0,2015-02-15 01:45:17,2015-02-15 03:22:19,5020,39,3.0,3,7096,3,1899,2399,123.0,91.0,129.0
2.0,2015-01-22 04:53:57,2015-01-22 05:33:55,5020,39,3.0,3,5742,3,945,2599,53.0,37.0,37.0
2.0,2015-02-14 22:00:26,2015-02-14 22:53:32,5020,39,3.0,3,4943,3,1045,2299,61.0,60.0,71.0
2.0,2015-01-28 03:45:11,2015-01-28 04:34:23,5020,39,3.0,2,4998,2,2499,2499,82.0,82.0,107.0
2.0,2015-02-16 04:15:19,2015-02-16 05:09:25,5020,39,3.0,3,7597,3,1799,2499,124.0,120.0,147.0
2.0,2015-02-18 04:12:59,2015-02-18 05:00:10,5020,39,3.0,2,6643,2,1045,2899,72.0,55.0,62.0
2.0,2015-02-02 20:40:19,2015-02-02 21:16:38,5020,39,3.0,1,1199,1,1199,1199,47.0,41.0,61.0
2.0,2015-02-08 06:15:00,2015-02-08 06:56:33,5020,39,3.0,3,3635,3,1145,1345,26.0,34.0,50.0
2.0,2015-01-29 01:49:36,2015-01-29 02:42:45,5020,39,3.0,2,4797,2,999,2699,98.0,98.0,112.0
2.0,2015-01-29 01:40:01,2015-01-29 02:23:43,5020,39,3.0,2,4198,2,1799,2399,93.0,90.0,112.0
2.0,2015-02-07 01:01:51,2015-02-07 01:32:39,5020,39,3.0,3,4097,3,699,1599,85.0,72.0,81.0
2.0,2015-02-13 01:05:57,2015-02-13 02:19:22,5020,39,3.0,6,7797,4,0,2399,67.0,61.0,66.0
2.0,2015-01-26 01:57:10,2015-01-26 02:37:38,5020,39,3.0,3,4239,3,1295,1599,79.0,94.0,69.0
2.0,2015-01-25 01:26:42,2015-01-25 01:59:59,5020,39,3.0,1,2499,1,2499,2499,84.0,93.0,119.0
2.0,2015-02-15 22:54:05,2015-02-16 00:13:45,5020,39,3.0,7,12584,7,799,2299,66.0,66.0,75.0
2.0,2015-02-09 04:27:59,2015-02-09 05:29:19,5020,39,3.0,5,5296,4,0,1899,86.0,74.0,84.0
2.0,2015-01-26 23:34:13,2015-01-27 00:34:41,5020,39,3.0,3,4397,3,799,2599,26.0,49.0,38.0
2.0,2015-02-06 03:43:29,2015-02-06 04:36:20,5020,39,3.0,1,2899,1,2099,2099,118.0,98.0,142.0
2.0,2015-02-12 01:44:10,2015-02-12 02:32:48,5020,39,3.0,2,6372,2,1693,2545,99.0,91.0,109.0
2.0,2015-02-15 01:40:07,2015-02-15 02:32:30,5020,39,3.0,2,5098,2,2499,2599,116.0,95.0,128.0
2.0,2015-02-01 23:44:42,2015-02-02 00:38:08,5020,39,3.0,7,3943,4,0,2099,61.0,55.0,58.0
2.0,2015-01-25 01:20:33,2015-01-25 02:12:06,5020,39,3.0,3,5697,3,699,2299,77.0,87.0,113.0
2.0,2015-01-25 02:29:21,2015-01-25 03:17:32,5020,39,3.0,2,6724,2,1795,2592,114.0,113.0,175.0
2.0,2015-01-24 02:30:31,2015-01-24 03:50:50,5020,39,3.0,4,11895,4,2199,2699,131.0,126.0,197.0
2.0,2015-02-10 03:30:22,2015-02-10 04:09:44,5020,39,3.0,2,5298,2,699,2499,87.0,86.0,126.0
2.0,2015-01-31 02:43:13,2015-01-31 04:24:52,5020,39,3.0,2,3998,2,1799,2199,125.0,114.0,228.0
2.0,2015-02-15 22:16:13,2015-02-15 23:07:25,5020,39,3.0,1,2899,1,2099,2099,67.0,59.0,72.0
2.0,2015-01-24 01:33:15,2015-01-24 02:14:19,5020,39,3.0,2,0,2,699,2199,92.0,84.0,118.0
2.0,2015-02-02 19:45:31,2015-02-02 20:39:32,5020,39,3.0,1,1199,1,1199,1199,37.0,39.0,65.0
2.0,2015-02-16 02:28:19,2015-02-16 03:48:54,5020,39,3.0,3,6497,3,1599,2699,131.0,124.0,217.0
2.0,2015-01-25 23:20:29,2015-01-25 23:55:02,5020,40,2.0,1,2899,1,2899,2899,56.0,69.0,60.0
2.0,2015-01-24 02:03:17,2015-01-24 02:59:46,5020,39,3.0,1,4598,1,2799,2799,115.0,107.0,166.0
2.0,2015-01-26 23:20:29,2015-01-26 23:59:14,5020,39,3.0,2,4498,2,2199,2299,28.0,52.0,38.0
2.0,2015-02-05 03:05:07,2015-02-05 03:48:56,5020,39,3.0,4,2399,2,0,2399,103.0,108.0,178.0
2.0,2015-01-30 03:29:05,2015-01-30 04:13:03,5020,39,3.0,4,6096,3,899,2699,121.0,108.0,161.0
2.0,2015-01-24 02:08:19,2015-01-24 03:12:43,5020,39,3.0,3,6397,3,699,2699,119.0,111.0,165.0
2.0,2015-01-29 01:22:54,2015-01-29 02:03:20,5020,39,3.0,1,3599,1,2499,2499,75.0,73.0,95.0
2.0,2015-02-01 19:52:01,2015-02-01 20:29:27,5020,39,3.0,2,5898,2,2199,2399,54.0,55.0,79.0
2.0,2015-01-24 01:12:22,2015-01-24 02:06:29,5020,39,3.0,3,6097,3,1599,2299,66.0,65.0,93.0
2.0,2015-02-18 01:21:29,2015-02-18 02:05:02,5020,39,3.0,2,4198,2,1799,2399,67.0,62.0,61.0
2.0,2015-01-26 21:43:43,2015-01-26 22:12:40,5020,39,3.0,5,5045,5,599,1399,39.0,58.0,30.0
2.0,2015-02-12 03:31:08,2015-02-12 04:04:00,5020,39,3.0,3,5297,3,699,2699,113.0,109.0,159.0
2.0,2015-02-09 01:44:50,2015-02-09 02:54:00,5020,39,3.0,6,8895,6,499,2399,133.0,73.0,115.0
2.0,2015-01-29 01:24:27,2015-01-29 02:10:50,5020,39,3.0,2,4098,2,699,2499,75.0,73.0,95.0
2.0,2015-02-05 01:49:32,2015-02-05 02:35:28,5020,39,3.0,1,3598,1,1799,1799,97.0,78.0,102.0
2.0,2015-02-02 21:11:47,2015-02-02 22:07:17,5020,39,3.0,1,1449,1,1049,1049,45.0,49.0,69.0
2.0,2015-02-08 03:39:37,2015-02-08 04:40:32,5020,57,4.0,4,8995,4,999,2399,120.0,123.0,179.0
2.0,2015-02-17 04:36:41,2015-02-17 05:17:34,5020,39,3.0,1,3698,1,2899,2899,63.0,55.0,62.0
2.0,2015-02-04 03:23:13,2015-02-04 04:12:05,5020,39,3.0,1,2173,1,2194,2271,102.0,99.0,140.0
2.0,2015-02-06 22:11:05,2015-02-06 23:07:01,5020,39,3.0,1,1399,1,1399,1399,34.0,39.0,62.0
2.0,2015-02-04 22:18:16,2015-02-04 23:08:17,5020,39,3.0,1,1949,1,1049,1049,20.0,25.0,38.0
2.0,2015-02-10 05:24:09,2015-02-10 05:55:40,5020,39,3.0,3,4598,3,2199,2399,28.0,27.0,36.0
2.0,2015-01-30 01:51:35,2015-01-30 02:42:24,5020,39,3.0,2,4998,2,2099,2899,101.0,99.0,133.0
2.0,2015-02-07 21:49:29,2015-02-07 22:30:30,5020,39,3.0,2,3898,2,1599,1899,56.0,65.0,80.0
2.0,2015-02-10 02:51:45,2015-02-10 03:46:29,5020,39,3.0,2,4956,2,1788,3033,97.0,102.0,158.0
2.0,2015-02-08 20:15:44,2015-02-08 21:15:08,5020,39,3.0,4,8595,4,899,2399,59.0,59.0,62.0
2.0,2015-02-01 02:09:33,2015-02-01 03:32:01,5020,39,3.0,2,6296,2,999,2399,104.0,101.0,153.0
2.0,2015-02-03 00:47:46,2015-02-03 02:00:45,5020,39,3.0,5,8795,5,799,2399,35.0,39.0,53.0
2.0,2015-02-11 03:04:57,2015-02-11 03:45:21,5020,39,3.0,2,3944,2,1045,2199,108.0,85.0,124.0
2.0,2015-01-30 03:00:11,2015-01-30 03:50:03,5020,39,3.0,2,6798,2,2099,2199,126.0,120.0,183.0
2.0,2015-02-10 02:15:45,2015-02-10 03:22:20,5020,39,3.0,4,8596,4,899,2399,99.0,78.0,124.0
2.0,2015-02-18 00:26:42,2015-02-18 01:20:56,5020,39,3.0,5,9641,5,1045,2299,35.0,33.0,31.0
2.0,2015-02-05 04:32:28,2015-02-05 06:02:47,5020,39,3.0,2,4296,2,1099,1899,56.0,59.0,111.0
2.0,2015-02-12 02:28:25,2015-02-12 03:03:17,5020,39,3.0,3,5697,3,1599,2099,124.0,101.0,149.0
2.0,2015-02-15 01:51:54,2015-02-15 03:05:43,5020,39,3.0,6,13394,6,799,2699,124.0,84.0,142.0
2.0,2015-01-24 03:16:42,2015-01-24 04:23:53,5020,39,3.0,1,3598,1,2499,2499,131.0,137.0,252.0
6.0,2015-02-11 01:14:57,2015-02-11 02:05:25,5020,74,3.0,1,1199,1,899,899,66.0,53.0,63.0
2.0,2015-01-30 01:50:49,2015-01-30 02:48:36,5020,39,3.0,8,8496,5,0,2899,101.0,99.0,133.0
2.0,2015-02-16 01:06:35,2015-02-16 02:01:58,5020,39,3.0,3,5997,3,899,2599,96.0,88.0,125.0
2.0,2015-02-07 21:24:24,2015-02-07 22:20:41,5020,39,3.0,5,14192,5,1599,2399,69.0,57.0,64.0
2.0,2015-02-17 22:47:35,2015-02-17 23:30:44,5020,39,3.0,3,3897,2,699,1599,31.0,31.0,34.0
2.0,2015-02-03 21:15:55,2015-02-03 21:54:54,5020,39,3.0,7,2947,4,0,1199,39.0,42.0,57.0
2.0,2015-02-09 01:20:13,2015-02-09 02:03:32,5020,39,3.0,2,6896,2,1899,2599,114.0,73.0,93.0
2.0,2015-02-11 00:24:27,2015-02-11 01:16:42,5020,39,3.0,1,2698,1,1899,1899,31.0,29.0,29.0
2.0,2015-02-16 02:40:59,2015-02-16 03:36:25,5020,39,3.0,1,2875,1,2479,2447,141.0,129.0,235.0
2.0,2015-02-05 20:27:26,2015-02-05 21:03:45,5020,39,3.0,4,5245,4,499,1399,58.0,55.0,68.0
2.0,2015-02-07 05:25:22,2015-02-07 06:01:09,5020,39,3.0,3,5697,3,1099,2399,52.0,55.0,86.0
2.0,2015-02-09 02:34:59,2015-02-09 03:26:48,5020,39,3.0,3,7997,3,1799,2099,137.0,106.0,182.0
5.0,2015-02-17 02:07:25,2015-02-17 02:42:48,5020,47,3.0,2,3998,2,1799,2199,102.0,86.0,104.0
2.0,2015-01-30 19:53:05,2015-01-30 20:45:33,5020,39,3.0,2,1948,2,499,1049,71.0,68.0,96.0
2.0,2015-02-10 02:52:39,2015-02-10 03:55:17,5020,39,3.0,4,5796,3,899,2399,91.0,91.0,143.0
2.0,2015-01-28 03:20:18,2015-01-28 03:55:09,5020,39,3.0,2,5098,2,1599,1799,95.0,80.0,111.0
2.0,2015-02-01 00:46:06,2015-02-01 01:17:51,5020,39,3.0,1,2899,1,2899,2899,61.0,59.0,62.0
2.0,2015-02-08 02:56:18,2015-02-08 03:59:41,5020,39,3.0,3,4489,3,1045,2299,132.0,123.0,195.0
2.0,2015-02-16 20:56:54,2015-02-16 21:26:44,5020,39,3.0,4,3197,4,0,1099,51.0,50.0,72.0
4.0,2015-01-25 23:45:04,2015-01-26 00:21:39,5020,74,4.0,1,3298,1,2499,2499,60.0,74.0,70.0
2.0,2015-02-03 04:59:15,2015-02-03 06:02:52,5020,39,3.0,1,2198,1,1699,1699,48.0,51.0,71.0
2.0,2015-02-16 01:19:28,2015-02-16 02:06:30,5020,39,3.0,1,1799,1,1799,1799,99.0,95.0,132.0
2.0,2015-02-01 02:22:13,2015-02-01 03:32:03,5020,39,3.0,3,5196,3,899,2499,112.0,107.0,182.0
2.0,2015-01-27 01:34:09,2015-01-27 02:11:16,5020,39,3.0,2,4098,2,899,2099,63.0,82.0,70.0
2.0,2015-01-27 23:45:25,2015-01-28 00:26:08,5020,39,3.0,1,5962,1,2464,2536,35.0,36.0,46.0
2.0,2015-02-10 02:58:47,2015-02-10 04:18:34,5020,39,3.0,3,5197,3,899,2399,90.0,89.0,149.0
2.0,2015-02-09 22:54:14,2015-02-09 23:24:58,5020,39,3.0,1,1899,1,1899,1899,28.0,25.0,26.0
2.0,2015-02-13 23:42:55,2015-02-14 00:14:53,5020,39,3.0,2,3198,2,699,1599,25.0,24.0,27.0
2.0,2015-02-14 23:58:42,2015-02-15 00:36:25,5020,39,3.0,3,10097,3,1799,2599,50.0,49.0,63.0
2.0,2015-02-16 22:50:37,2015-02-16 23:38:04,5020,39,3.0,1,3598,1,2499,2499,26.0,26.0,29.0
6.0,2015-02-03 01:42:23,2015-02-03 02:26:07,6360,4,1.0,2,1550,2,600,950,37.0,34.0,41.0
3.0,2015-01-31 19:11:26,2015-01-31 19:39:43,1367,4,1.0,2,3200,2,1100,1300,1.0,1.0,1.0
3.0,2015-02-12 01:39:54,2015-02-12 02:16:50,1367,4,1.0,2,1700,2,400,1100,3.0,4.0,7.0
1.0,2015-02-07 04:46:05,2015-02-07 05:25:04,80,40,1.0,2,1885,2,599,899,20.0,16.0,15.0
3.0,2015-01-31 03:53:34,2015-01-31 04:52:05,80,57,1.0,1,1157,1,899,899,23.0,23.0,30.0
3.0,2015-02-17 21:59:58,2015-02-17 23:00:39,80,57,1.0,3,1995,3,199,999,6.0,5.0,6.0
5.0,2015-02-08 05:04:02,2015-02-08 05:30:20,2002,28,4.0,2,1898,2,419,1479,37.0,31.0,38.0
5.0,2015-02-17 19:42:07,2015-02-17 20:27:00,2002,28,4.0,1,829,1,829,829,19.0,9.0,11.0
5.0,2015-01-27 19:19:50,2015-01-27 19:58:01,2002,28,4.0,3,2567,3,169,1649,8.0,7.0,9.0
5.0,2015-02-02 19:21:55,2015-02-02 19:52:23,2002,28,4.0,1,2479,1,2479,2479,13.0,11.0,13.0
5.0,2015-01-31 02:51:41,2015-01-31 03:50:26,2002,28,4.0,1,829,1,829,829,55.0,34.0,62.0
5.0,2015-02-17 19:30:42,2015-02-17 19:59:02,2002,28,4.0,2,1328,2,499,829,16.0,10.0,12.0
5.0,2015-02-06 04:35:55,2015-02-06 04:59:31,2002,28,4.0,2,1368,2,399,969,46.0,22.0,21.0
5.0,2015-02-01 03:07:49,2015-02-01 04:28:37,2002,28,4.0,1,2479,1,2479,2479,35.0,35.0,61.0
5.0,2015-02-17 21:05:48,2015-02-17 21:33:47,2002,28,4.0,1,739,1,739,739,24.0,18.0,20.0
5.0,2015-02-05 04:37:40,2015-02-05 05:21:40,2002,28,4.0,5,2931,5,296,1061,34.0,37.0,43.0
