Unique id,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,CSAT Score,channel_name_Inbound,channel_name_Outcall,category_Feedback,category_Order Related,category_Payments related,category_Product Queries,category_Refund Related,category_Returns,category_Shopzilla Related,Sub-category_Delayed,Sub-category_Exchange / Replacement,Sub-category_Fraudulent User,Sub-category_General Enquiry,Sub-category_Installation/demo,Sub-category_Invoice request,Sub-category_Missing,Sub-category_Online Payment Issues,Sub-category_Order status enquiry,Sub-category_Priority delivery,Sub-category_Product Specific Information,Sub-category_Refund Enquiry,Sub-category_Return cancellation,Sub-category_Return request,Sub-category_Reverse Pickup Enquiry,Sub-category_Shopzila Premium Related,Sub-category_UnProfessional Behaviour,Sub-category_Wrong,Supervisor_Aiden Patel,Supervisor_Alexander Tanaka,Supervisor_Amelia Tanaka,Supervisor_Ava Wong,Supervisor_Brayden Wong,Supervisor_Carter Park,Supervisor_Charlotte Suzuki,Supervisor_Dylan Kim,Supervisor_Elijah Yamaguchi,Supervisor_Emily Yamashita,Supervisor_Emma Park,Supervisor_Ethan Nakamura,Supervisor_Ethan Tan,Supervisor_Harper Wong,Supervisor_Jackson Park,Supervisor_Landon Tanaka,Supervisor_Lucas Singh,Supervisor_Madison Kim,Supervisor_Mason Gupta,Supervisor_Mia Patel,Supervisor_Nathan Patel,Supervisor_Noah Patel,Supervisor_Oliver Nguyen,Supervisor_Olivia Suzuki,Supervisor_Olivia Wang,Supervisor_William Park,Supervisor_Wyatt Kim,Supervisor_Zoe Yamamoto,Manager_Jennifer Nguyen,Manager_John Smith,Manager_Michael Lee,Manager_Olivia Tan,Manager_William Kim,Tenure Bucket_31-60,Tenure Bucket_61-90,Tenure Bucket_>90,Tenure Bucket_On Job Training,Agent Shift_Evening,Agent Shift_Morning,Agent Shift_Split
bc34a27a-bf19-4132-9629-88b09a9b6e2a,Good girl ache se bath ki waaoo,63f549dd-1f99-4a1d-9be8-4d2de4040cce,03/08/2023 14:30,11/08/2023 13:09,11/08/2023 13:13,11-Aug-23,BARMER,Electronics,999.0,319.0,76,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
aa45b277-77fe-49f2-8bf8-81886b81210e,,d07055af-dbee-4b84-82d2-e03a527e040e,28/07/2023 23:59,12/08/2023 19:35,12/08/2023 21:25,12-Aug-23,MALEGAON,Electronics,999.0,398.0,68,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
75bc0360-b5c6-4566-9880-24d5681f2de6,Thanku so much for resolving my problem thanks to Shopzilla.,40086ff4-4a4b-4f97-ac50-2aaca7da9571,06/08/2023 16:26,12/08/2023 10:33,12/08/2023 10:53,12-Aug-23,VIRAR,Electronics,999.0,221.0,28,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4354df76-0740-44fe-812b-fe056424119a,,,,12/08/2023 19:41,12/08/2023 19:51,12-Aug-23,,,,597.0,68,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
8864786d-d1aa-4508-a99c-86bf1516bf55,,,,12/08/2023 20:02,12/08/2023 20:07,12-Aug-23,,,,371.0,79,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
07030f1f-84c9-493c-a8a3-159f6d58ebc9,Thank you ,8baa3add-355d-491d-8f4c-25ad4f5f4d03,01/08/2023 10:48,11/08/2023 15:21,11/08/2023 17:19,11-Aug-23,VADODARA,Electronics,999.0,454.0,19,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
425f908d-1b44-4c05-8f77-873ee3471496,,8c1ba946-8116-421e-be46-aed2a482b57e,05/08/2023 07:45,11/08/2023 17:42,11/08/2023 19:45,11-Aug-23,AURANGABAD,Electronics,899.0,365.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
b200f914-1b7c-405b-b484-5b1d17892fe3,,c1da9c35-ca93-4777-878b-39bcb453f5f0,05/08/2023 03:26,11/08/2023 15:29,11/08/2023 22:38,11-Aug-23,TALCHER,Electronics,899.0,849.0,19,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
f7c381d0-e537-45f5-987e-99db9ffad826,,df9999e2-0a9b-4c45-a8f8-2018be8d4aa9,08/08/2023 10:23,11/08/2023 16:26,12/08/2023 07:21,12-Aug-23,BANGALORE,Electronics,999.0,838.0,62,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1c241e19-5b0b-43b4-ba82-c4a126d41c86,,,,12/08/2023 11:20,12/08/2023 11:29,12-Aug-23,,,,731.0,23,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5d52cd2b-4af4-44ed-a7bd-f74a9c900088,,1460eaa8-ceb0-40e6-a9ee-0b0dda1bca9c,10/08/2023 18:58,12/08/2023 13:57,12/08/2023 14:02,12-Aug-23,BARPETA,Mobile,13974.0,1986.0,73,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
f5b74aa2-934d-4d44-a9aa-db68f42fc1c3,Excellent ,29313068-1c8e-4253-9ea4-44a5419da215,03/08/2023 09:48,10/08/2023 12:33,12/08/2023 11:15,12-Aug-23,PURI,Home Appliences,869.0,368.0,22,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
b364ed3e-9bd9-49b0-84aa-328fc67361e8,,30a32334-ffb4-4d6b-b9c4-c95cfc4661ab,04/08/2023 17:14,11/08/2023 16:52,11/08/2023 17:12,11-Aug-23,UDAIPUR,Electronics,999.0,396.0,77,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
b9d109b9-35fa-40b2-a358-8ef83ac47bda,"The lady executive was very polite and I was happy to interact with her, she really very supportive and thank you for your consultant ",155b8e74-98d3-48f8-890e-2b4888905dcd,05/08/2023 12:07,11/08/2023 10:59,11/08/2023 11:09,11-Aug-23,BHUBANESWAR,Electronics,999.0,304.0,19,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
e75f5f67-f603-48f9-adc7-c36947d860d9,,9c2abd81-4efc-4f93-9b2d-d17785d8699e,03/08/2023 21:43,11/08/2023 10:25,11/08/2023 10:33,11-Aug-23,DHARWAD,Electronics,999.0,479.0,1,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
fe24848b-e3dd-4e06-8486-7d3d3e98042d,,19cfad42-ca94-44d6-b38c-3d2577b3ed9b,09/08/2023 13:38,11/08/2023 14:32,11/08/2023 14:39,11-Aug-23,GAUTAM BUDDHA NAGAR,Electronics,899.0,496.0,43,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
e38a55da-416c-41e2-8919-9eea199f61ed,,bd8d1888-3f93-467a-8042-5e69c22d2c59,04/08/2023 07:56,10/08/2023 17:18,12/08/2023 11:14,12-Aug-23,MUMBAI,Electronics,899.0,171.0,54,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6ac559d2-a834-48c6-8340-bd4392286f8c,,,,12/08/2023 10:45,12/08/2023 10:47,12-Aug-23,,,,608.0,6,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
54c0bc83-0a14-40e4-8312-5a7bce72f123,,e5d8fdc5-d3e4-4f76-98b6-84332a144d92,07/08/2023 09:04,12/08/2023 10:43,12/08/2023 10:45,12-Aug-23,MODINAGAR,Electronics,799.0,531.0,2,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
734be6c4-2db1-40b3-ae18-23c7404ccc87,,f2e3668e-2f47-4db0-b830-11e105de6b35,09/08/2023 15:51,11/08/2023 17:49,11/08/2023 17:56,11-Aug-23,MUMBAI,Electronics,999.0,597.0,28,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
63ce13ed-dda3-4611-b1e1-df7aeafe432f,,e546468f-d352-4396-8eb2-765eef48f9fa,04/08/2023 16:31,08/08/2023 16:29,12/08/2023 10:29,12-Aug-23,HAMIRPUR,Home Appliences,703.0,475.0,59,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
19c61377-24da-4a08-8b7a-010ebac3cde6,,33ffcc67-f41f-4b04-8008-b1f22781bb5f,08/08/2023 14:28,11/08/2023 15:16,13/08/2023 10:08,13-Aug-23,BANSBERIA,Electronics,899.0,358.0,42,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
6d31d1fa-2814-4f25-a8d9-4e06ef581538,,65bc872f-ed8c-4ce8-9e7f-0dd5b7e14881,07/08/2023 14:28,11/08/2023 16:56,11/08/2023 17:17,11-Aug-23,KOLKATA,Electronics,899.0,349.0,28,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
abf385db-925e-44c5-8112-a4399b61716c,Happy ??,a5e11d88-27f0-49c0-adc2-2b9c776d269c,04/08/2023 08:51,11/08/2023 20:20,11/08/2023 20:29,11-Aug-23,PANIKOII,Electronics,999.0,721.0,79,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
de8058e6-8335-44b6-9c59-9e5e786050de,,,,12/08/2023 19:22,13/08/2023 11:05,13-Aug-23,,,,331.0,16,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8067b8c7-67a1-4c86-a21b-27593bc162a2,,,,12/08/2023 12:04,12/08/2023 12:08,12-Aug-23,,,,587.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
a4e10929-f872-4a9f-a4d4-0fd371f9c466,,f19686d1-b460-419f-9aef-43fd75a74ca5,09/08/2023 15:58,11/08/2023 15:58,11/08/2023 17:06,11-Aug-23,SHRIGONDA,Electronics,799.0,284.0,56,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
972057e8-aab0-4a11-9652-0fdfe2ce48e6,,70d8247b-d669-45de-9d8f-492ab2a51f98,05/08/2023 08:37,11/08/2023 14:10,11/08/2023 14:25,11-Aug-23,PATNA,Electronics,549.0,672.0,53,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
7f55a2c1-9e16-4dd4-aa1c-8c28b40e02e0,THANK YOU Shopzilla ??,a5c8d130-0005-4aa1-b3d8-0ce5144ae6c5,08/08/2023 09:03,11/08/2023 10:33,11/08/2023 10:36,11-Aug-23,NEW DELHI,Electronics,999.0,265.0,56,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
6b7cdc37-6940-4931-a3b2-daf5897d49c5,,5a0adce2-47a7-493b-8774-107da87322b9,26/07/2023 16:02,11/08/2023 20:56,11/08/2023 20:59,11-Aug-23,BIKANER,Electronics,883.0,346.0,35,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
b95aa5ba-4954-4b9d-950b-5e62ae64bdc6,,01c41286-c92e-42ea-8e4e-f6c3e2929927,09/08/2023 11:18,13/08/2023 12:04,14/08/2023 20:55,14-Aug-23,GREATER NOIDA,Electronics,899.0,261.0,51,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
e3582ef0-8157-4c83-97b8-61bd20fa38df,,1d994ac4-9de2-4bcc-883e-df5d4263cfcc,04/08/2023 17:27,14/08/2023 10:33,14/08/2023 12:31,14-Aug-23,TARAPUR,Electronics,899.0,707.0,72,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
16315719-248b-46a4-b070-a96f3ccdafcf,Very nice ,,,15/08/2023 09:16,15/08/2023 09:21,15-Aug-23,,,,226.0,49,5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
e3cf47c5-7531-4273-8c77-1b3a41076eb0,,53f34a92-3a56-441d-9e78-9e2e430e33a3,07/08/2023 17:51,14/08/2023 18:27,15/08/2023 20:35,15-Aug-23,HYDERABAD,Electronics,899.0,459.0,4,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
dc5cab59-eb68-4d67-b0b4-6b5db7ccdcd6,Good,,,14/08/2023 15:34,14/08/2023 22:13,14-Aug-23,,,,552.0,17,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
84530729-d66b-4aba-a12e-00834caa5e89,,,,14/08/2023 16:56,14/08/2023 17:03,14-Aug-23,,,,602.0,31,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41bdadf5-0cc9-41e8-ba36-2e28056499b0,,4bc535e0-0e6c-4d07-8e9f-57f4d388fdae,04/08/2023 23:40,14/08/2023 12:42,14/08/2023 12:48,14-Aug-23,LUCKNOW,Electronics,899.0,607.0,55,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
d224b69b-56f3-4ab9-817c-84acc2e66945,,,,14/08/2023 16:31,14/08/2023 16:42,14-Aug-23,,,,980.0,74,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
f6970548-1e3e-4650-89f3-2dda7b79108b,,6d2b062d-0608-482c-a9ef-7449b3922e80,09/08/2023 21:13,13/08/2023 18:32,14/08/2023 01:11,14-Aug-23,JAMNAGAR,Electronics,999.0,418.0,24,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
6c7f470c-f677-4854-b28c-cf3c3b2c3643,Ensure the same.,,,14/08/2023 10:46,14/08/2023 10:49,14-Aug-23,,,,615.0,33,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
9446c825-1cf1-488f-ac49-1ae8980e15a7,,,,14/08/2023 10:18,14/08/2023 10:22,14-Aug-23,,,,438.0,63,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
fc783e41-8c9b-41b6-a1cc-71d80da3cfc2,,,,14/08/2023 15:31,14/08/2023 15:34,14-Aug-23,,,,0.0,31,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
05f3586a-dbd3-4181-a427-933ff678eb3c,,,,14/08/2023 15:04,14/08/2023 15:06,14-Aug-23,,,,343.0,75,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3a3112a2-e170-4eec-8ef8-3d9e1609fa12,,ce51333e-18d9-456d-ac5a-322057b868b6,11/08/2023 16:10,14/08/2023 18:24,14/08/2023 22:26,14-Aug-23,KOLKATA,Electronics,854.0,525.0,16,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
200f2600-3041-4b7e-a20a-9bb5c5a712f2,,,,14/08/2023 17:39,14/08/2023 17:57,14-Aug-23,,,,754.0,31,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
a580e830-8ced-4722-a6c2-af1f9372a16f,,f82b70c0-0d45-449f-81c2-feaf41af332c,05/08/2023 09:24,12/08/2023 12:09,15/08/2023 15:19,15-Aug-23,SRINAGAR,LifeStyle,269.0,418.0,70,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
c5569e70-cc75-481a-a0b6-9ef99635f058,,2a804758-752f-46a2-99ba-0b207733dccd,04/08/2023 10:18,14/08/2023 20:24,14/08/2023 20:45,14-Aug-23,BHUBANESWAR,Electronics,699.0,234.0,55,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
d24d9033-fc4b-4012-bb6a-2ecf1fd29bb2,The officers was very good in talk...and resolved my problem..,,,14/08/2023 12:38,14/08/2023 12:45,14-Aug-23,,,,660.0,39,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
acc62ca9-e1e8-4998-aca8-ca924faa62cf,,,,14/08/2023 16:29,14/08/2023 16:33,14-Aug-23,,,,610.0,55,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28c46a62-2be4-401b-b73c-2c68486dd5cc,Service is very good,e16cbbea-80e5-4387-a407-2043d70ff80b,03/08/2023 10:46,14/08/2023 13:35,14/08/2023 14:22,14-Aug-23,MAHESANA,Electronics,999.0,732.0,72,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
ee67e456-4cc1-40a4-9253-d1ecca814030,Satishfied,6d9a1662-fb09-4937-b288-6d3cb659d03e,05/08/2023 17:52,14/08/2023 17:42,14/08/2023 17:45,14-Aug-23,NAGERCOIL,Home Appliences,924.0,301.0,33,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
bbef0fc4-4f2d-4749-9092-6d126b4cabee,,5abcd310-6b0b-41c1-9812-67cd2cd8a036,02/08/2023 12:24,13/08/2023 18:01,14/08/2023 11:36,14-Aug-23,Vikasnagar,Electronics,999.0,815.0,79,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
8e08fd14-f790-4c18-842e-aaf1dadf0ce6,,be4d3ba2-104e-435a-903b-a76bdf1c5e95,04/08/2023 14:15,13/08/2023 12:32,14/08/2023 23:46,14-Aug-23,SURAT,Electronics,949.0,496.0,53,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
