Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
88,2,True,True,True,Punak,2980000000.0,99333.38825591898
54,1,False,True,False,Beryanak,830000000.0,27666.76891313546
65,2,True,True,False,Pirouzi,1650000000.0,54999.939995798224
70,1,True,True,False,Dehkade Olampic,2000000000.0,66666.75374543098
63,1,True,True,True,Ostad Moein,1380000000.0,45999.95468112569
190,3,True,True,True,Zaferanieh,13000000000.0,433333.2970852924
57,1,True,True,True,Qasr-od-Dasht,1200000000.0,40000.00923026417
144,3,True,True,True,Velenjak,12000000000.0,400000.01357629173
85,2,True,True,True,Shahr-e-Ziba,3450000000.0,114999.97620718974
65,2,False,True,True,West Pars,2000000000.0,66666.4922091221
88,3,False,False,True,Parand,520000000.0,17333.42606227765
74,2,True,True,True,Darband,4100000000.0,136666.7779750989
76,2,False,False,False,Parand,365000000.0,12166.606617026999
88,2,False,False,True,Parand,580000000.0,19333.307156834016
49,1,True,True,True,Punak,2694000000.0,89799.85464095236
287,5,True,True,False,Vanak,57500000000.0,1916666.648940125
95,2,True,True,False,Punak,3900000000.0,130000.0445722195
65,1,True,True,True,Air force,1690000000.0,56333.4484566881
86,2,True,True,True,Niavaran,5580000000.0,185999.92491325157
86,2,True,True,True,Kamranieh,5500000000.0,183333.33422254972
90,2,True,True,True,Golestan,690000000.0,23000.125899662915
62,2,True,True,False,Ekhtiarieh,3300000000.0,110000.10620597794
157,3,True,True,True,Gheitarieh,13600000000.0,453333.3448594503
90,2,True,True,True,Southern Chitgar,690000000.0,23000.062852714622
190,3,True,True,True,Gheitarieh,15500000000.0,516666.9180039707
90,2,True,True,True,Railway,1315000000.0,43833.424330633796
150,3,True,True,True,Gheitarieh,11000000000.0,366666.84223495354
70,2,True,True,True,Shahrake Qods,735000000.0,24500.05695960315
91,2,True,True,True,Tehran Now,3000000000.0,99999.87672759131
155,3,True,True,True,Gheitarieh,14700000000.0,490000.01969888195
245,3,True,True,True,Niavaran,21560000000.0,718666.583128936
120,2,True,True,True,West Ferdows Boulevard,5000000000.0,166666.6608212358
150,2,True,True,True,Gheitarieh,13000000000.0,433333.40390462574
65,2,True,True,False,West Ferdows Boulevard,2250000000.0,75000.09644840907
106,2,True,True,True,West Ferdows Boulevard,3900000000.0,130000.06700017217
100,2,True,True,True,Gheitarieh,8400000000.0,279999.92246122897
125,2,True,True,True,Gheitarieh,11000000000.0,366666.479386725
57,1,True,True,True,Feiz Garden,1890000000.0,63000.07810048707
160,3,True,True,True,Niavaran,16800000000.0,560000.0378095404
43,1,False,True,True,Beryanak,1200000000.0,40000.00683852286
115,3,True,True,True,Feiz Garden,3500000000.0,116666.6278821805
80,2,True,True,True,Feiz Garden,2900000000.0,96666.74999511449
93,2,True,True,True,Southern Janatabad,4600000000.0,153333.27872869244
65,2,True,False,True,Qasr-od-Dasht,2050000000.0,68333.25829926577
90,2,True,True,True,Southern Janatabad,3000000000.0,99999.87868597133
200,2,True,True,False,Andisheh,2000000000.0,66666.9577037655
135,3,True,True,True,Shahrake Gharb,9000000000.0,300000.0508892708
63,2,False,True,False,Azarbaijan,1340000000.0,44666.542046677336
53,1,True,True,True,Azarbaijan,1500000000.0,50000.05954911587
50,1,False,True,False,Qasr-od-Dasht,810000000.0,27000.056094583815
72,2,True,True,False,Qasr-od-Dasht,1615000000.0,53833.294890234116
148,3,True,True,True,Saadat Abad,12500000000.0,416666.6248224308
80,2,True,True,True,Azarbaijan,2480000000.0,82666.80506832997
60,2,True,True,True,Andisheh,950000000.0,31666.727826459603
102,2,True,True,True,Shahrake Gharb,9898000000.0,329933.4672125532
95,2,True,True,True,Mirdamad,5500000000.0,183333.4039755867
83,2,True,True,True,Ray,1700000000.0,56666.627758840696
95,2,True,True,True,Gheitarieh,8300000000.0,276666.63620290364
83,2,True,True,True,Salsabil,2300000000.0,76666.43358465606
60,1,True,True,True,Northern Chitgar,875000000.0,29166.49669614454
65,2,True,True,True,Jeyhoon,1400000000.0,46666.75438615304
90,2,True,True,True,Gheitarieh,8200000000.0,273333.21087030653
200,3,True,True,True,Heravi,14000000000.0,466666.74304850836
53,1,True,True,True,Jeyhoon,1420000000.0,47333.40599155425
43,1,True,True,True,Beryanak,1250000000.0,41666.82415634486
97,2,True,True,True,Southern Janatabad,3880000000.0,129333.40090970421
42,1,True,False,True,Jeyhoon,960000000.0,32000.026639995453
120,2,True,True,True,Abazar,3880000000.0,129333.47248947421
97,2,True,True,True,Sattarkhan,3580000000.0,119333.17851770423
97,2,True,True,True,Southern Janatabad,3500000000.0,116666.89432898142
90,2,True,True,True,Southern Janatabad,3280000000.0,109333.41642747013
97,2,True,True,True,Central Janatabad,3600000000.0,120000.04362526155
90,2,True,True,True,Southern Janatabad,3680000000.0,122666.6296175825
198,3,True,True,True,Gheitarieh,13500000000.0,449999.9689787714
929,5,True,True,False,Zafar,80000000000.0,2666666.52951648
90,2,True,True,True,Punak,4680000000.0,156000.11021299363
150,3,True,True,True,Punak,9400000000.0,313333.6502440774
136,3,True,True,True,Southern Janatabad,6200000000.0,206666.7490330229
120,2,True,True,True,Southern Janatabad,4100000000.0,136666.7549563544
90,2,True,True,True,Punak,3520000000.0,117333.16551737791
550,3,True,True,False,Absard,4500000000.0,150000.07577407817
50,1,True,True,True,Punak,2500000000.0,83333.292365561
90,2,True,True,True,Mirdamad,6000000000.0,200000.10165954303
55,1,True,True,True,Punak,2300000000.0,76666.41409040095
75,2,True,True,True,Jeyhoon,2350000000.0,78333.31481579719
47,1,True,True,True,Punak,2100000000.0,70000.06540089948
65,2,True,True,False,Punak,2250000000.0,75000.11193026842
420,4,True,True,True,Zaferanieh,92400000000.0,3079999.9711559806
124,3,True,True,True,Southern Janatabad,5950000000.0,198333.35833104284
86,2,True,True,True,Punak,4250000000.0,141666.65658434862
70,1,True,True,True,Punak,3100000000.0,103333.22165904292
181,3,True,True,True,Velenjak,13600000000.0,453333.1264510397
68,2,True,True,False,Punak,2230000000.0,74333.40084770488
85,2,True,True,True,Yaftabad,1250000000.0,41666.75699637051
67,2,True,True,True,Punak,2600000000.0,86666.78277877395
72,1,True,True,True,Ozgol,4500000000.0,150000.1019011078
145,3,True,True,True,Central Janatabad,6150000000.0,205000.05370791108
116,2,True,True,True,Shahrake Gharb,9860000000.0,328666.5576810912
65,1,True,True,True,Northern Janatabad,2700000000.0,89999.93517879154
125,2,True,True,True,Ozgol,9300000000.0,310000.14254868234
143,3,True,True,True,Saadat Abad,11200000000.0,373333.2723977849
150,3,True,True,True,Saadat Abad,14800000000.0,493333.4130384914
88,2,True,True,True,Southern Janatabad,2560000000.0,85333.12901444903
380,4,True,True,True,Elahieh,50000000000.0,1666666.5752037398
95,2,True,True,True,Ostad Moein,2990000000.0,99666.75489538435
58,1,True,True,True,Shahran,2850000000.0,95000.02896926203
190,3,True,True,True,Farmanieh,25000000000.0,833333.3908840637
120,2,True,True,True,Ekhtiarieh,7700000000.0,256666.74433871688
130,3,True,True,True,Shahrakeh Naft,7500000000.0,249999.83327884006
85,2,True,True,False,Punak,2800000000.0,93333.22333041501
100,2,True,True,False,Islamshahr,1100000000.0,36666.50311350613
115,2,True,True,True,Gheitarieh,9500000000.0,316666.6638529705
76,2,True,True,True,Shahr-e-Ziba,2480000000.0,82666.54829732991
125,2,True,True,True,Punak,6000000000.0,200000.01012513446
110,2,True,True,True,Punak,3900000000.0,130000.07156720968
96,2,True,True,True,Punak,4150000000.0,138333.32337148217
75,2,True,True,False,Islamshahr,1250000000.0,41666.764120899235
105,2,True,True,True,Central Janatabad,4300000000.0,143333.2767350789
160,3,True,True,True,Heravi,7000000000.0,233333.33409381195
76,2,True,True,True,Jeyhoon,1800000000.0,59999.94067160623
290,4,True,True,True,Zaferanieh,15950000000.0,531666.8103270406
110,2,False,True,True,Zafar,5550000000.0,185000.01413256963
198,4,True,True,False,Andisheh,5200000000.0,173333.33853895625
105,2,True,True,True,Andisheh,1930000000.0,64333.23587063713
90,2,True,True,True,Islamshahr,1098000000.0,36600.14165158124
63,1,True,True,True,Islamshahr,882000000.0,29399.809244756554
100,2,True,True,True,Central Janatabad,3600000000.0,119999.98725881842
117,3,True,True,True,Islamshahr,1990000000.0,66333.45342320611
91,2,True,True,False,Islamshahr,1640000000.0,54666.78597528968
60,1,True,True,False,Islamshahr,780000000.0,26000.149830516784
110,2,True,True,True,Islamshahr,2530000000.0,84333.15486723873
96,2,True,True,True,Ostad Moein,2990000000.0,99666.72611926778
113,2,True,True,True,Ekhtiarieh,4300000000.0,143333.3947414819
60,1,True,True,True,Persian Gulf Martyrs Lake,295000000.0,9833.297432709915
74,2,True,True,True,Southern Janatabad,2800000000.0,93333.3036423555
155,3,True,True,True,Dorous,9800000000.0,326666.65126591845
125,2,True,True,True,Ostad Moein,3900000000.0,130000.07257384788
49,1,True,False,True,Dezashib,3150000000.0,105000.02582448717
148,3,True,True,True,Saadat Abad,12580000000.0,419333.48860738595
134,3,True,True,True,Qasr-od-Dasht,2950000000.0,98333.43760638076
90,2,True,True,True,Central Janatabad,3600000000.0,119999.83656587635
110,1,True,True,True,Central Janatabad,4450000000.0,148333.24184475007
115,2,True,True,True,Punak,5405000000.0,180166.8711838114
90,2,True,True,True,Darabad,5300000000.0,176666.7749957173
95,2,True,True,True,North Program Organization,4300000000.0,143333.37547864305
105,2,True,True,True,Pardis,750000000.0,24999.944736105717
63,2,True,True,True,Amir Bahador,1638000000.0,54599.93122315141
185,3,True,True,True,Pasdaran,13000000000.0,433333.2187358591
250,3,True,True,True,Elahieh,40000000000.0,1333333.2263618093
88,2,True,True,False,Northern Janatabad,3850000000.0,128333.14625834637
95,2,True,True,True,Southern Program Organization,4300000000.0,143333.26952342043
108,2,True,True,True,Heravi,6400000000.0,213333.27553999043
90,2,True,True,True,Southern Janatabad,3780000000.0,126000.03758469645
160,3,True,True,True,Velenjak,9600000000.0,319999.97499495436
78,2,False,True,True,Parand,425000000.0,14166.557442792335
120,3,True,True,True,Persian Gulf Martyrs Lake,590000000.0,19666.74926449093
158,3,True,True,True,Pasdaran,11060000000.0,368666.69982234004
56,1,True,True,True,West Ferdows Boulevard,2250000000.0,75000.0004526112
155,3,True,True,True,Pasdaran,13175000000.0,439166.77124460385
100,2,True,True,True,Southern Janatabad,5700000000.0,189999.9761914541
182,3,True,True,True,Saadat Abad,11500000000.0,383333.4643827677
63,2,True,True,True,Shahr-e-Ziba,2250000000.0,74999.93026142876
60,1,True,True,True,Northern Chitgar,875000000.0,29166.698852924394
125,2,True,True,True,Shahrake Qods,1030000000.0,34333.44323080419
53,1,False,False,False,Shahrake Qods,395000000.0,13166.603777886146
150,3,True,True,True,Ekhtiarieh,9500000000.0,316666.64888110827
62,2,True,True,False,Punak,2200000000.0,73333.26501796534
113,2,True,True,True,Ekhtiarieh,6000000000.0,199999.83820233462
93,2,True,True,False,Parand,650000000.0,21666.767029279843
84,2,True,True,True,Damavand,2150000000.0,71666.84720189955
83,2,True,True,True,Jeyhoon,2200000000.0,73333.40723329209
150,3,True,True,True,Gheitarieh,13000000000.0,433333.41726047866
147,3,True,True,True,Ekhtiarieh,9600000000.0,319999.9410392107
75,2,True,True,True,Saadat Abad,5500000000.0,183333.42355535302
119,2,True,True,True,Shahran,4700000000.0,156666.77676785504
105,2,True,True,True,Saadat Abad,4800000000.0,160000.03923980662
70,2,True,True,True,,4830000000.0,160999.9990528121
115,2,True,True,True,Ekhtiarieh,6300000000.0,209999.87663052065
179,3,True,True,True,Velenjak,8055000000.0,268500.07219846186
86,2,True,True,True,Central Janatabad,3600000000.0,120000.08369736614
70,1,True,True,True,West Ferdows Boulevard,3650000000.0,121666.6920873609
48,1,True,True,True,Shahr-e-Ziba,1750000000.0,58333.30665749953
70,2,False,True,True,Komeil,1250000000.0,41666.70615067746
102,2,True,True,True,Saadat Abad,6120000000.0,203999.99523759115
85,2,True,False,True,Pardis,470000000.0,15666.628579257576
72,2,True,True,False,West Ferdows Boulevard,2400000000.0,80000.01015704355
120,2,True,True,True,Shahrake Qods,1050000000.0,34999.93795353526
180,3,True,True,True,Saadat Abad,14500000000.0,483333.4584252342
138,3,True,True,True,Saadat Abad,9300000000.0,309999.8730447561
87,2,True,True,True,Shahrake Qods,960000000.0,32000.157422775566
705,5,True,True,False,Abazar,91000000000.0,3033333.3699112735
200,3,True,True,True,Saadat Abad,16000000000.0,533333.400149683
87,2,True,True,True,Pardis,570000000.0,18999.899888430547
75,2,True,True,True,Shahr-e-Ziba,3350000000.0,111666.62338742548
66,2,True,True,True,Ostad Moein,1580000000.0,52666.51414308468
57,1,True,True,True,West Ferdows Boulevard,2900000000.0,96666.56442343973
62,1,True,True,True,West Ferdows Boulevard,2650000000.0,88333.27130333343
65,2,True,True,True,West Ferdows Boulevard,3100000000.0,103333.54273183066
70,1,False,True,False,Saadat Abad,3300000000.0,109999.88247597303
65,1,True,True,True,West Ferdows Boulevard,2800000000.0,93333.4091318635
100,2,True,True,True,Ostad Moein,2800000000.0,93333.4395920115
210,3,True,True,True,Saadat Abad,16400000000.0,546666.6524697203
110,2,True,True,True,Saadat Abad,8900000000.0,296666.66579955484
68,2,True,True,True,West Ferdows Boulevard,2900000000.0,96666.63294248148
101,2,True,True,True,Saadat Abad,5555000000.0,185166.60901209567
85,2,True,True,True,Ekhtiarieh,5000000000.0,166666.71482767534
165,3,True,True,True,Saadat Abad,10500000000.0,349999.9385718368
300,4,True,True,True,Saadat Abad,30000000000.0,1000000.1222164943
245,3,True,True,True,Shahrake Gharb,19000000000.0,633333.2818532118
105,2,True,True,False,Andisheh,1000000000.0,33333.19206391003
135,2,True,True,True,Saadat Abad,8800000000.0,293333.39938332984
130,3,True,True,True,Saadat Abad,9300000000.0,309999.88984242384
83,2,True,False,True,Saadat Abad,4600000000.0,153333.4571020795
60,1,True,True,True,Saadat Abad,4650000000.0,155000.12865762465
52,1,True,True,True,Southern Program Organization,2750000000.0,91666.66290997944
60,2,True,True,True,West Ferdows Boulevard,2850000000.0,95000.04349663862
60,2,True,True,True,West Ferdows Boulevard,2850000000.0,95000.10609361624
70,2,True,True,True,East Ferdows Boulevard,3000000000.0,99999.93781240654
140,3,True,True,True,Shahrake Gharb,11200000000.0,373333.25354301615
120,2,True,True,True,Saadat Abad,6800000000.0,226666.69370315564
62,1,True,True,True,Shahrake Qods,510000000.0,17000.126958444078
70,2,True,True,True,West Ferdows Boulevard,2600000000.0,86666.70515680496
150,3,True,True,True,Saadat Abad,9500000000.0,316666.6283153103
69,2,True,True,False,Shahran,1850000000.0,61666.528501199165
97,2,True,True,True,Pardis,770000000.0,25666.79757524232
70,1,True,True,True,East Ferdows Boulevard,2600000000.0,86666.63898683059
100,2,True,True,True,Jeyhoon,2300000000.0,76666.81932695684
75,2,True,True,False,West Ferdows Boulevard,2500000000.0,83333.48664522651
103,2,True,True,True,Azarbaijan,3150000000.0,105000.01856014297
85,2,True,True,True,Shahran,2650000000.0,88333.20878443701
150,3,True,True,True,Punak,10500000000.0,350000.1092041619
66,2,True,True,True,Qalandari,4250000000.0,141666.65186290356
106,2,True,True,True,Pardis,800000000.0,26666.671384345565
101,2,True,False,True,Pirouzi,3300000000.0,110000.10749896846
290,4,True,True,True,Aqdasieh,27000000000.0,900000.0228559631
106,2,True,True,True,Saadat Abad,6000000000.0,200000.03840713395
107,3,True,True,False,Eram,2970000000.0,98999.95040907047
122,2,True,True,True,Jeyhoon,3900000000.0,130000.0340947811
195,3,True,True,True,Shahrake Gharb,19500000000.0,649999.9385784471
98,2,True,True,True,Shahr-e-Ziba,3200000000.0,106666.72157130811
105,2,True,True,True,Pardis,700000000.0,23333.40642573216
98,2,True,True,True,Pardis,770000000.0,25666.69903191185
200,3,True,True,True,Gheitarieh,16000000000.0,533333.3240060329
400,4,True,True,True,Elahieh,63000000000.0,2100000.1233060732
110,2,True,True,True,Ekhtiarieh,8300000000.0,276666.6796618136
95,2,True,True,True,Ostad Moein,2950000000.0,98333.20571732546
60,1,True,True,True,Southern Program Organization,2400000000.0,80000.04593975216
76,2,False,False,False,Parand,345000000.0,11499.959691076227
222,3,True,True,True,Gheitarieh,19800000000.0,659999.9559775275
120,2,True,True,True,Punak,6000000000.0,199999.95502417663
90,2,True,True,True,Ekhtiarieh,6000000000.0,199999.9590583613
270,3,True,True,True,Kamranieh,26500000000.0,883333.2310282589
110,2,True,True,False,Southern Program Organization,3580000000.0,119333.3394403738
84,2,True,True,True,Shahrake Qods,982000000.0,32733.306845801846
76,2,True,True,True,Shahrake Qods,870000000.0,28999.942065378087
75,2,False,True,True,Parand,400000000.0,13333.351843973714
170,4,True,True,True,Andisheh,3060000000.0,102000.04466585508
92,2,False,True,False,Andisheh,930000000.0,30999.89137722946
122,3,True,True,False,Parand,850000000.0,28333.432129039167
170,3,True,True,True,Ekhtiarieh,7800000000.0,260000.06131370887
147,3,True,True,True,Pasdaran,8350000000.0,278333.43671852164
47,1,False,True,False,Jeyhoon,850000000.0,28333.19554052724
100,2,True,True,True,Pasdaran,6000000000.0,200000.09128120838
180,3,True,True,True,Saadat Abad,13500000000.0,449999.850737854
90,2,True,True,True,Northern Janatabad,3150000000.0,104999.97095908642
180,3,True,True,True,Saadat Abad,13500000000.0,449999.92179389525
80,2,True,True,True,Shahr-e-Ziba,2550000000.0,84999.87598872713
59,1,True,False,True,Pirouzi,1600000000.0,53333.21815471963
87,2,True,True,True,Pardis,850000000.0,28333.24937637806
50,1,False,True,True,Ostad Moein,1000000000.0,33333.165503082535
123,3,True,True,True,Gheitarieh,7400000000.0,246666.7369166944
56,1,True,True,True,Feiz Garden,2200000000.0,73333.3446921092
105,2,True,True,True,Pardis,945000000.0,31499.994478162625
57,1,True,True,True,Azarbaijan,1750000000.0,58333.37514340173
78,2,True,True,True,Southern Janatabad,3500000000.0,116666.41670248263
92,2,True,True,True,Southern Janatabad,3880000000.0,129333.56096123891
100,2,True,True,True,Pardis,1050000000.0,34999.95150158076
152,3,True,True,True,Saadat Abad,9800000000.0,326666.6451305395
155,3,True,True,True,Shahrake Gharb,9000000000.0,299999.9501640965
115,3,True,True,True,Shahr-e-Ziba,3870000000.0,128999.95267646787
145,3,True,True,True,Shahrake Gharb,11000000000.0,366666.52619082306
115,2,True,True,True,Yousef Abad,5400000000.0,179999.96775204747
60,1,True,True,False,Central Janatabad,2190000000.0,73000.01249958765
160,3,True,True,True,Gheitarieh,10200000000.0,339999.9015306364
101,2,True,True,True,North Program Organization,5150000000.0,171666.70921849844
98,2,True,True,True,Southern Janatabad,3600000000.0,119999.9840407212
92,2,True,True,True,Punak,3870000000.0,128999.96902785033
90,2,True,True,True,Northern Janatabad,3880000000.0,129333.2194067177
150,3,True,True,True,West Ferdows Boulevard,7200000000.0,240000.1488750511
106,2,True,True,True,Persian Gulf Martyrs Lake,2960000000.0,98666.68682034202
135,3,True,True,True,Dehkade Olampic,4200000000.0,139999.96445662662
105,2,True,True,True,Pardis,890000000.0,29666.632713620103
209,3,True,True,True,West Ferdows Boulevard,13000000000.0,433333.43787908973
115,2,True,True,False,Tarasht,3600000000.0,119999.925590774
110,2,True,True,False,Water Organization,3950000000.0,131666.5793305024
90,2,False,True,True,Northern Janatabad,3150000000.0,104999.82335704748
190,3,True,True,True,Aqdasieh,24000000000.0,799999.9375969998
54,1,False,True,True,Punak,2000000000.0,66666.59849317254
133,3,True,True,True,Gheitarieh,13300000000.0,443333.42076119647
200,3,True,True,True,Ajudaniye,27000000000.0,900000.1377193
220,3,True,True,True,Kamranieh,33600000000.0,1119999.8715405134
130,3,True,True,True,Gheitarieh,8700000000.0,290000.112753791
123,3,True,True,False,Azadshahr,3450000000.0,115000.01066415719
105,2,True,True,True,Dehkade Olampic,4100000000.0,136666.65498352944
103,3,True,True,True,Shahran,4128000000.0,137600.11088736687
105,2,True,True,True,Pardis,710000000.0,23666.64049025208
161,3,True,True,True,Persian Gulf Martyrs Lake,6400000000.0,213333.32790178896
115,3,False,True,True,Shahrake Qods,1600000000.0,53333.41298519657
85,2,False,False,False,Azadshahr,3100000000.0,103333.09588894645
50,2,True,True,False,Shahran,1820000000.0,60666.59019214081
160,3,True,True,True,Persian Gulf Martyrs Lake,6700000000.0,223333.41146387748
232,3,True,True,True,Farmanieh,23000000000.0,766666.6327699822
98,2,True,True,True,Shahr-e-Ziba,3220000000.0,107333.20255860202
117,2,True,True,True,Shahran,3880000000.0,129333.68871519466
77,2,True,True,True,West Ferdows Boulevard,3400000000.0,113333.29781123633
100,2,True,True,False,Yousef Abad,3950000000.0,131666.5649007691
85,2,True,True,False,Northern Janatabad,2950000000.0,98333.3469065777
145,3,True,True,True,Farmanieh,11000000000.0,366666.7410276337
127,3,True,True,True,Hakimiyeh,4480000000.0,149333.48419872485
79,2,True,True,True,Shahran,2950000000.0,98333.23433743451
120,2,True,True,True,Gheitarieh,11000000000.0,366666.640163221
173,3,True,True,True,Niavaran,11000000000.0,366666.63318274915
195,3,True,True,True,Farmanieh,17280000000.0,576000.0047353505
66,2,True,True,True,West Ferdows Boulevard,2270000000.0,75666.56961565113
100,2,True,True,True,Gheitarieh,8000000000.0,266666.52811116783
140,3,True,True,True,Gheitarieh,11150000000.0,371666.5564352235
93,2,True,True,True,Atabak,1300000000.0,43333.39799229213
80,2,True,True,True,Yousef Abad,4250000000.0,141666.82312057485
119,2,True,True,True,Shahran,5400000000.0,180000.09131950492
100,2,True,True,True,Ekhtiarieh,6500000000.0,216666.5528857819
115,2,True,True,True,Shahran,3840000000.0,128000.03810846337
52,1,True,True,True,Ekhtiarieh,3700000000.0,123333.23742310892
136,3,True,True,True,Persian Gulf Martyrs Lake,1360000000.0,45333.336190682916
95,2,True,True,True,Shahran,5000000000.0,166666.59185353701
83,3,True,True,True,Shahran,3100000000.0,103333.04067840168
100,2,True,True,True,Shahrake Qods,1700000000.0,56666.660914967404
70,2,True,True,False,Shahran,2550000000.0,84999.82812394401
73,2,True,True,False,Shahran,2580000000.0,85999.80180909307
70,2,True,True,True,Shahr-e-Ziba,2000000000.0,66666.76640693747
105,2,True,True,True,Pardis,500000000.0,16666.561063416935
69,2,True,True,True,Shahr-e-Ziba,2050000000.0,68333.38654466684
87,2,True,True,True,Pardis,530000000.0,17666.500022981894
66,1,True,True,True,Pardis,720000000.0,23999.924787892414
98,2,True,True,True,Pardis,1000000000.0,33333.29249212912
64,2,True,True,True,Shahr-e-Ziba,1980000000.0,66000.04680265475
65,2,True,True,True,Shahr-e-Ziba,2000000000.0,66666.74964351453
85,2,True,True,True,Central Janatabad,3350000000.0,111666.64342501295
85,2,True,True,True,Punak,4500000000.0,149999.79216939057
93,2,True,True,True,Gheitarieh,5600000000.0,186666.77447376773
155,3,True,True,True,Heravi,9000000000.0,299999.9358876145
450,2,False,False,False,Absard,4500000000.0,150000.06399925056
117,3,True,True,True,Shahrake Gharb,6800000000.0,226666.6193753134
85,2,True,True,True,Pakdasht,640000000.0,21333.435959716793
500,4,True,True,False,Damavand,20000000000.0,666666.6741496748
900,3,True,True,False,Damavand,8500000000.0,283333.2488625833
60,1,True,True,True,Persian Gulf Martyrs Lake,875000000.0,29166.67614683352
60,1,True,True,True,Persian Gulf Martyrs Lake,870000000.0,29000.004713508475
58,2,True,True,True,Sabalan,1200000000.0,40000.0416225648
118,2,True,True,True,Shahrake Qods,960000000.0,31999.93273463582
98,2,True,True,True,Gheitarieh,8700000000.0,289999.890233609
60,1,False,True,True,Narmak,2100000000.0,70000.01566156687
85,2,True,True,True,Gheitarieh,7400000000.0,246666.749310327
110,2,True,True,True,Heravi,5000000000.0,166666.64809463246
190,3,True,True,True,Gheitarieh,12000000000.0,400000.035116971
235,3,True,True,True,Gheitarieh,24000000000.0,800000.0431627464
150,3,True,True,True,Gheitarieh,14500000000.0,483333.3342947254
197,3,True,True,True,Gheitarieh,13300000000.0,443333.4554005076
153,2,True,True,True,Gheitarieh,13300000000.0,443333.18283387687
99,2,True,True,True,Heravi,4900000000.0,163333.42329431354
195,3,True,True,True,Gheitarieh,19900000000.0,663333.2660201186
125,2,True,True,True,Gheitarieh,11600000000.0,386666.5758325357
85,2,True,True,True,Gheitarieh,7300000000.0,243333.33868111626
103,2,True,True,True,Heravi,6640000000.0,221333.3405034054
235,3,True,True,True,Gheitarieh,25500000000.0,850000.0127859132
107,2,True,True,True,Velenjak,13200000000.0,440000.00429797644
195,3,True,True,True,Gheitarieh,19500000000.0,649999.9747335815
170,3,False,False,False,Gheitarieh,14500000000.0,483333.32511171245
153,3,True,True,True,Gheitarieh,13000000000.0,433333.414659966
90,2,True,True,True,Pirouzi,2650000000.0,88333.30249366618
88,2,True,True,True,Gheitarieh,7600000000.0,253333.212319732
100,2,True,True,True,Gheitarieh,8500000000.0,283333.34932485246
100,2,True,True,True,Saadat Abad,6500000000.0,216666.64224383628
203,3,True,True,True,Araj,13800000000.0,460000.171718943
200,3,True,True,True,Aqdasieh,13300000000.0,443333.2045172696
200,3,True,True,True,Araj,13700000000.0,456666.70687940234
116,3,True,True,True,Gheitarieh,8000000000.0,266666.5884605406
202,3,False,False,False,Araj,13300000000.0,443333.3597114774
202,3,True,True,True,Aqdasieh,13200000000.0,440000.1197769146
61,1,True,True,True,Si Metri Ji,1318000000.0,43933.308024031176
70,2,True,True,True,Jeyhoon,1550000000.0,51666.878905138765
62,2,True,True,True,Beryanak,1400000000.0,46666.59364627353
200,3,True,True,True,Araj,13300000000.0,443333.3625814353
120,3,True,True,True,Ostad Moein,3950000000.0,131666.70240616417
87,2,True,True,True,Amirabad,4780000000.0,159333.457826585
200,3,True,True,True,Aqdasieh,13400000000.0,446666.6321512528
80,2,True,True,True,Parand,500000000.0,16666.827071586613
202,3,False,False,False,Araj,13500000000.0,450000.0023611828
57,1,False,True,True,Ostad Moein,1320000000.0,43999.90665277841
202,3,True,True,True,Araj,13700000000.0,456666.5599594121
84,2,True,True,True,Pirouzi,2250000000.0,75000.05654839227
202,3,True,True,True,Aqdasieh,14700000000.0,489999.91367862496
93,2,True,True,True,Saadat Abad,5600000000.0,186666.69636341123
85,2,True,True,True,Gheitarieh,8000000000.0,266666.8495503626
100,2,True,True,True,Saadat Abad,7400000000.0,246666.70582411243
153,2,True,True,True,Aqdasieh,10500000000.0,350000.0942890924
122,3,True,True,True,Saadat Abad,8000000000.0,266666.67294022365
150,2,True,True,True,Aqdasieh,10500000000.0,349999.89877221175
56,2,True,True,True,Ostad Moein,1500000000.0,49999.98041050403
150,2,True,True,True,Araj,10500000000.0,349999.94101158564
202,3,True,True,True,Araj,14300000000.0,476666.6243871493
201,3,True,True,True,Aqdasieh,14200000000.0,473333.3620236865
140,3,True,True,True,Shahrake Qods,2590000000.0,86333.1373182102
200,3,True,True,True,Aqdasieh,14000000000.0,466666.68726579915
67,2,True,True,False,Jeyhoon,1500000000.0,49999.92502589705
86,2,True,True,True,Gheitarieh,7200000000.0,240000.0615213601
120,3,True,True,True,Ostad Moein,3950000000.0,131666.7930701436
84,2,True,True,True,Gheitarieh,7400000000.0,246666.56285911263
86,2,True,True,True,Central Janatabad,3800000000.0,126666.70458244675
85,2,True,True,True,Gheitarieh,7300000000.0,243333.22192594025
67,2,True,True,True,Shahran,2300000000.0,76666.77288867305
90,2,True,True,True,Northern Janatabad,4800000000.0,160000.03432499059
83,2,True,True,True,Gheitarieh,7300000000.0,243333.35493707427
70,2,True,True,True,Jeyhoon,1730000000.0,57666.45829577245
88,2,True,True,True,Shahrake Qods,1135200000.0,37840.08067908196
167,3,True,True,True,Gheitarieh,11000000000.0,366666.5696712924
100,2,False,False,False,Shahrake Qods,650000000.0,21666.62900363705
100,2,True,True,True,Shahrake Qods,1000000000.0,33333.2738901302
60,2,True,True,True,Southern Janatabad,2300000000.0,76666.60326398171
155,3,True,True,True,Gheitarieh,11000000000.0,366666.6478804512
