market_id,created_at,actual_delivery_time,store_id,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders
2.0,73932,72773,5869,24,3.0,2,1458,2,499,659,35.0,43.0,67.0
2.0,159408,156995,5869,24,3.0,2,1038,1,519,519,120.0,117.0,199.0
2.0,18249,17934,5869,24,3.0,1,659,1,659,659,55.0,58.0,84.0
2.0,84702,83546,5869,24,3.0,2,1258,2,499,659,99.0,97.0,135.0
2.0,67617,66491,5869,24,3.0,1,599,1,499,499,27.0,31.0,31.0
2.0,78377,77237,5869,24,3.0,2,1518,1,759,759,90.0,91.0,164.0
2.0,120111,118041,5869,24,3.0,2,1318,2,659,659,131.0,119.0,193.0
2.0,1654,1597,5869,24,3.0,4,2585,3,499,799,19.0,20.0,34.0
2.0,132694,130450,5869,24,3.0,1,599,1,499,499,43.0,56.0,58.0
2.0,18181,17994,5869,24,3.0,2,1258,2,599,659,58.0,64.0,99.0
2.0,160461,158110,5869,24,3.0,2,1518,1,759,759,114.0,112.0,184.0
2.0,41127,40577,5869,24,3.0,3,1857,2,599,659,84.0,73.0,108.0
2.0,21592,21358,5869,24,3.0,1,659,1,659,659,49.0,58.0,76.0
2.0,175107,172315,5869,24,3.0,1,599,1,499,499,50.0,50.0,54.0
2.0,142296,140008,5869,24,3.0,2,1198,1,599,599,96.0,85.0,104.0
2.0,36710,36069,5869,24,3.0,2,1298,2,499,499,32.0,57.0,26.0
2.0,78433,76974,5869,24,3.0,2,1258,2,499,659,90.0,91.0,164.0
2.0,21336,20982,5869,24,3.0,3,2383,3,788,893,39.0,60.0,60.0
2.0,175493,172677,5869,24,3.0,2,1318,1,659,659,15.0,15.0,18.0
2.0,167385,164778,5869,24,3.0,4,1276,1,319,319,129.0,119.0,217.0
2.0,85601,84360,5869,24,3.0,2,1287,2,499,499,46.0,47.0,55.0
2.0,28523,28007,5869,24,3.0,2,1198,1,599,599,60.0,78.0,84.0
2.0,116076,114178,5869,24,3.0,3,1837,3,519,659,66.0,69.0,71.0
2.0,126062,123950,5869,24,3.0,2,1598,1,499,499,83.0,85.0,135.0
2.0,5484,5277,5869,24,3.0,1,599,1,499,499,38.0,23.0,24.0
2.0,168475,165656,5869,24,3.0,3,2257,3,499,659,130.0,125.0,198.0
2.0,84911,83579,5869,24,3.0,4,2556,3,499,759,86.0,95.0,126.0
2.0,156163,153664,5869,24,3.0,2,1167,2,529,559,50.0,49.0,60.0
2.0,52543,51642,5869,24,3.0,3,1376,2,299,499,106.0,84.0,130.0
2.0,59428,58222,5869,24,3.0,3,1947,3,499,649,127.0,124.0,215.0
2.0,73942,72771,5869,24,3.0,2,1118,2,459,659,37.0,41.0,66.0
2.0,5198,5047,5869,24,3.0,2,1358,2,559,799,69.0,60.0,62.0
2.0,164878,162398,5869,24,3.0,2,998,1,499,499,60.0,58.0,66.0
4.0,41898,41255,5869,4,3.0,2,1318,2,659,659,30.0,30.0,33.0
2.0,67076,65967,5869,24,3.0,6,3304,4,499,649,76.0,87.0,134.0
2.0,10887,10649,5869,24,3.0,3,1157,2,199,759,68.0,73.0,87.0
2.0,73320,71976,5869,24,3.0,2,1398,1,499,499,75.0,82.0,165.0
2.0,68076,66912,5869,24,3.0,2,1258,2,499,659,34.0,33.0,44.0
2.0,174219,171265,5869,24,3.0,2,638,1,319,319,104.0,83.0,113.0
2.0,160280,157660,5869,24,3.0,1,659,1,659,659,115.0,113.0,184.0
2.0,53076,52173,5869,24,3.0,2,1598,1,499,499,55.0,49.0,51.0
2.0,148917,146284,5869,24,1.0,2,1358,2,599,759,95.0,84.0,99.0
2.0,84487,83408,5869,24,3.0,1,519,1,519,519,103.0,87.0,132.0
2.0,126895,124840,5869,24,3.0,2,1458,2,659,799,57.0,54.0,86.0
2.0,60413,59411,5869,24,3.0,1,659,1,659,659,53.0,60.0,57.0
2.0,63358,62301,5869,24,3.0,2,1358,2,559,799,52.0,50.0,50.0
2.0,55747,54860,5869,24,3.0,1,499,1,499,499,35.0,30.0,40.0
2.0,39883,39868,5869,24,3.0,2,1038,1,519,519,94.0,91.0,119.0
2.0,24853,24388,5869,24,3.0,2,1118,2,519,599,81.0,102.0,143.0
2.0,105911,104310,5869,24,3.0,1,759,1,759,759,40.0,50.0,80.0
2.0,2017,1974,5869,24,3.0,2,1198,1,599,599,28.0,28.0,27.0
2.0,60308,59178,5869,24,3.0,2,998,1,499,499,64.0,67.0,85.0
2.0,89672,88260,5869,24,3.0,2,1098,2,499,499,110.0,86.0,136.0
2.0,22945,22296,5869,24,3.0,1,559,1,559,559,110.0,115.0,164.0
2.0,20406,20266,5869,24,3.0,1,799,1,799,799,55.0,65.0,74.0
4.0,114910,113089,5869,28,5.0,3,1917,3,499,799,56.0,37.0,37.0
2.0,28495,27925,5869,24,3.0,3,1777,3,499,759,60.0,78.0,81.0
2.0,15151,14726,5869,24,3.0,2,1298,1,649,649,115.0,107.0,166.0
2.0,132767,130523,5869,24,3.0,1,659,1,659,659,45.0,41.0,41.0
2.0,41333,40752,5869,24,3.0,2,1258,2,599,659,82.0,81.0,108.0
2.0,160932,158322,5869,24,3.0,2,858,2,199,659,70.0,69.0,100.0
2.0,80037,78783,5869,24,3.0,2,958,2,299,659,51.0,60.0,84.0
2.0,169489,166727,5869,24,2.0,2,1198,1,599,599,27.0,26.0,23.0
2.0,121256,119077,5869,24,3.0,2,918,2,319,599,86.0,74.0,84.0
2.0,180371,177491,5869,24,3.0,2,1198,1,599,599,78.0,58.0,66.0
2.0,150170,147895,5869,24,1.0,2,769,2,250,519,143.0,101.0,177.0
2.0,73642,72375,5869,24,3.0,2,1158,2,499,659,62.0,61.0,92.0
2.0,4002,3718,5869,24,3.0,1,649,1,649,649,101.0,91.0,141.0
2.0,28423,27980,5869,24,3.0,2,1038,1,519,519,62.0,77.0,83.0
2.0,94443,93356,5869,24,3.0,2,1258,2,499,659,38.0,37.0,40.0
2.0,46444,45414,5869,24,3.0,1,659,1,659,659,99.0,82.0,123.0
2.0,159461,156754,5869,24,3.0,2,1198,1,499,499,121.0,119.0,209.0
2.0,168476,165567,5869,24,3.0,4,2675,2,319,759,130.0,125.0,198.0
2.0,53720,52815,5869,24,3.0,1,659,1,659,659,21.0,17.0,22.0
2.0,90866,89344,5869,24,3.0,4,1557,4,0,559,98.0,97.0,169.0
2.0,161022,158275,5869,24,3.0,1,758,1,679,679,56.0,54.0,87.0
2.0,160850,158382,5869,24,3.0,2,1038,1,519,519,83.0,83.0,126.0
2.0,159221,156401,5869,24,3.0,2,1318,2,659,659,122.0,121.0,210.0
2.0,35874,35393,5869,24,3.0,1,759,1,759,759,84.0,105.0,101.0
2.0,127110,125140,5869,24,3.0,2,1058,1,529,529,30.0,38.0,48.0
2.0,38156,37512,5869,24,3.0,2,1148,2,499,649,47.0,42.0,44.0
2.0,120359,118202,5869,24,3.0,4,2456,3,499,659,128.0,122.0,178.0
2.0,123116,121234,5869,24,3.0,1,499,1,499,499,43.0,41.0,40.0
2.0,174223,171195,5869,24,3.0,2,1518,1,759,759,104.0,83.0,113.0
2.0,177299,174461,5869,24,3.0,1,659,1,659,659,27.0,27.0,32.0
2.0,83994,82721,5869,24,3.0,4,2776,3,659,799,106.0,82.0,122.0
2.0,68651,67574,5869,24,3.0,4,1486,3,269,649,57.0,58.0,87.0
2.0,91354,90097,5869,24,3.0,1,559,1,559,559,75.0,72.0,141.0
2.0,160720,158009,5869,24,3.0,3,1817,2,499,659,89.0,89.0,134.0
2.0,73759,72620,5869,24,3.0,4,3036,1,759,759,54.0,58.0,92.0
2.0,95408,93893,5869,24,3.0,3,1947,3,499,649,141.0,98.0,110.0
1.0,70232,69058,5869,70,5.0,2,1156,1,499,499,58.0,52.0,56.0
2.0,106034,104443,5869,24,3.0,1,599,1,599,599,32.0,35.0,45.0
2.0,172301,169378,5869,24,3.0,1,519,1,519,519,68.0,68.0,82.0
2.0,164012,161375,5869,24,3.0,2,1167,2,529,559,64.0,64.0,78.0
2.0,142216,139908,5869,24,3.0,2,1078,2,319,759,87.0,85.0,102.0
3.0,65049,64136,5869,73,4.0,2,1198,1,599,599,112.0,107.0,182.0
2.0,123308,121402,5869,24,3.0,2,1458,2,499,659,24.0,29.0,33.0
2.0,41802,41097,5869,4,5.0,2,924,2,286,498,45.0,44.0,52.0
2.0,73620,72583,5869,24,3.0,10,7390,5,499,799,63.0,63.0,99.0
2.0,38495,37856,5869,24,3.0,1,799,1,499,499,34.0,21.0,22.0
2.0,177775,174903,5869,24,3.0,1,559,1,559,559,54.0,51.0,47.0
1.0,117960,116126,5869,36,5.0,2,1358,1,679,679,108.0,70.0,84.0
2.0,141775,139362,5869,24,3.0,2,1118,2,499,519,43.0,40.0,48.0
2.0,174710,171965,5869,24,3.0,2,1058,1,529,529,78.0,71.0,79.0
2.0,67101,66096,5869,24,3.0,1,599,1,599,599,76.0,87.0,134.0
2.0,35700,35152,5869,24,3.0,2,1318,2,659,659,84.0,106.0,116.0
2.0,126370,124328,5869,24,3.0,1,659,1,659,659,82.0,84.0,123.0
2.0,69965,68824,5869,24,3.0,2,1237,2,499,659,58.0,61.0,64.0
2.0,55095,54058,5869,24,3.0,2,598,1,299,299,73.0,56.0,58.0
2.0,105243,103563,5869,24,3.0,2,1028,2,499,529,97.0,103.0,161.0
2.0,30958,30529,5869,24,3.0,1,519,1,519,519,44.0,65.0,54.0
2.0,96414,94917,5869,24,3.0,2,1038,1,519,519,149.0,88.0,133.0
2.0,120785,118825,5869,24,3.0,4,1276,1,319,319,114.0,119.0,163.0
2.0,171712,169074,5869,24,3.0,2,1128,2,529,599,27.0,24.0,24.0
2.0,138962,136605,5869,24,3.0,2,1167,2,529,559,37.0,46.0,48.0
2.0,118882,116797,5869,24,3.0,1,529,1,529,529,131.0,74.0,153.0
2.0,85185,83838,5869,24,3.0,1,659,1,659,659,82.0,75.0,95.0
2.0,79589,78216,5869,24,3.0,3,1427,3,269,659,89.0,90.0,132.0
2.0,174092,171166,5869,24,3.0,2,1198,1,599,599,108.0,80.0,111.0
2.0,155317,152728,5869,24,3.0,1,599,1,499,499,66.0,58.0,65.0
2.0,77089,75857,5869,24,3.0,1,659,1,659,659,55.0,56.0,88.0
2.0,30491,29965,5869,24,3.0,2,1198,1,599,599,59.0,68.0,61.0
2.0,80155,78846,5869,24,3.0,2,1037,2,459,499,34.0,42.0,59.0
2.0,155165,152605,5869,24,3.0,3,1977,1,659,659,69.0,59.0,64.0
2.0,1061,1068,5869,24,3.0,1,599,1,499,499,48.0,50.0,72.0
2.0,70390,69231,5869,24,3.0,1,799,1,799,799,64.0,58.0,58.0
2.0,140339,137916,5869,24,3.0,5,3315,3,499,599,63.0,62.0,80.0
2.0,176978,174171,5869,24,3.0,2,1358,1,679,679,39.0,32.0,32.0
2.0,91133,89767,5869,24,3.0,3,2257,2,659,799,78.0,82.0,147.0
2.0,18197,17919,5869,24,3.0,3,2097,2,649,799,58.0,64.0,99.0
2.0,59509,58309,5869,24,3.0,2,1158,2,499,659,125.0,122.0,210.0
2.0,4753,4484,5869,24,3.0,1,838,1,649,649,85.0,80.0,107.0
6.0,21738,21443,6337,46,3.0,3,2950,3,550,1250,,,
6.0,113311,111634,6337,46,3.0,3,4225,3,925,1650,,,
4.0,10130,9885,5376,39,5.0,2,2150,2,400,1750,99.0,97.0,148.0
1.0,58603,57727,5376,68,3.0,4,5850,4,900,1950,101.0,96.0,228.0
4.0,3208,3182,5376,39,5.0,1,1650,1,1650,1650,96.0,100.0,158.0
4.0,90960,89494,5376,39,5.0,3,4950,2,1650,1650,88.0,87.0,175.0
4.0,125795,123858,5376,39,5.0,1,2354,1,2043,2031,94.0,84.0,151.0
4.0,75468,74200,5376,39,5.0,2,2300,2,750,1550,35.0,44.0,56.0
4.0,139057,136758,5376,39,5.0,4,6900,4,1150,2350,30.0,24.0,26.0
4.0,51628,51128,5376,39,5.0,2,2800,2,1150,1650,124.0,118.0,196.0
4.0,3605,3577,5376,39,5.0,3,5050,3,1150,2350,97.0,97.0,167.0
4.0,84068,82913,5376,39,5.0,4,5600,3,1050,1650,107.0,102.0,145.0
4.0,51966,50969,5376,39,5.0,2,2800,2,1150,1650,122.0,123.0,194.0
4.0,35096,34662,5376,39,5.0,8,9350,7,750,2450,91.0,121.0,165.0
4.0,47318,46519,5376,39,5.0,3,3600,3,900,1750,26.0,30.0,28.0
4.0,111619,109830,5376,39,5.0,4,5900,3,850,2550,115.0,113.0,195.0
4.0,173227,170948,5376,39,5.0,4,7400,4,1550,2550,108.0,66.0,112.0
3.0,8576,8304,5376,50,3.0,1,1650,1,1650,1650,105.0,98.0,133.0
4.0,57111,56494,5376,39,5.0,2,3600,2,1650,1950,98.0,72.0,181.0
4.0,11139,10815,5376,39,5.0,3,4650,3,1050,1950,54.0,47.0,51.0
4.0,84105,82941,5376,39,5.0,5,5650,3,200,1950,107.0,101.0,148.0
4.0,111316,109564,5376,39,5.0,2,2600,2,950,1650,119.0,112.0,200.0
4.0,112098,110145,5376,39,5.0,1,1650,1,1650,1650,120.0,116.0,204.0
4.0,59068,57725,5376,39,5.0,1,1650,1,1650,1650,103.0,101.0,183.0
4.0,128391,126373,5376,39,5.0,4,6350,4,950,1750,69.0,71.0,107.0
4.0,58583,57852,5376,39,5.0,3,4950,3,750,2550,101.0,96.0,228.0
4.0,143105,143400,5376,39,5.0,3,5150,3,1650,1750,110.0,108.0,178.0
4.0,130882,128908,5376,39,5.0,1,1550,1,1550,1550,93.0,88.0,159.0
4.0,64221,63293,5376,39,5.0,5,6950,5,950,2350,77.0,76.0,113.0
4.0,102578,102048,5376,39,5.0,6,10563,5,1317,2569,130.0,135.0,233.0
4.0,110791,108989,5376,39,5.0,5,7750,4,950,2450,113.0,106.0,181.0
4.0,136822,134634,5376,39,5.0,1,1650,1,1650,1650,107.0,104.0,187.0
4.0,15646,15792,5376,39,5.0,5,8550,5,950,2450,121.0,118.0,189.0
4.0,103642,102356,5376,39,5.0,4,5800,4,1150,1750,129.0,130.0,251.0
4.0,85223,83939,5376,39,5.0,4,5600,4,1050,1750,59.0,66.0,81.0
3.0,158439,155966,5376,39,5.0,1,1750,1,1750,1750,91.0,80.0,159.0
4.0,3997,3855,5376,39,5.0,3,4750,3,850,1950,103.0,94.0,162.0
4.0,128535,126357,5376,39,5.0,1,1650,1,1650,1650,68.0,66.0,97.0
4.0,136434,134427,5376,39,5.0,4,5300,2,1000,1650,103.0,103.0,161.0
4.0,85346,84033,5376,39,5.0,2,2800,2,1150,1650,53.0,54.0,64.0
4.0,91837,90621,5376,39,5.0,2,3800,2,1450,2350,32.0,30.0,62.0
4.0,64409,63496,5376,39,5.0,3,5300,3,900,2450,79.0,80.0,113.0
4.0,78317,77165,5376,39,5.0,4,7150,3,800,2350,71.0,70.0,140.0
4.0,9562,9469,5376,39,5.0,3,4850,3,1550,1650,116.0,100.0,161.0
4.0,16656,16029,5376,39,5.0,3,4150,3,850,1650,123.0,124.0,195.0
4.0,180519,177485,5376,39,5.0,3,5150,3,1150,2350,60.0,55.0,72.0
4.0,180682,177655,5376,39,5.0,4,6100,3,950,2550,48.0,40.0,46.0
4.0,150012,148370,5376,39,5.0,2,3300,2,1550,1750,117.0,109.0,189.0
4.0,12930,12563,5376,39,5.0,4,3200,3,200,1650,42.0,37.0,46.0
4.0,96563,94987,5376,39,5.0,1,1600,1,750,750,134.0,105.0,161.0
4.0,127118,125054,5376,39,5.0,2,2150,2,400,1750,27.0,27.0,31.0
4.0,110353,108495,5376,39,5.0,2,2600,2,950,1650,114.0,66.0,136.0
4.0,66845,65568,5376,39,5.0,3,3200,3,400,1650,75.0,76.0,109.0
4.0,124268,122258,5376,39,5.0,4,7800,3,1550,2350,62.0,55.0,80.0
4.0,83018,81721,5376,39,5.0,5,8450,5,1150,2550,86.0,78.0,96.0
4.0,24293,23947,5376,39,5.0,2,2050,2,400,1650,91.0,116.0,160.0
4.0,180270,177391,5376,39,5.0,3,4450,3,750,2050,85.0,67.0,88.0
4.0,40606,39771,5376,39,5.0,3,5750,3,850,2950,114.0,109.0,159.0
4.0,151956,149408,5376,39,5.0,3,3650,3,1150,1250,120.0,96.0,167.0
4.0,23155,22756,5376,39,5.0,2,2600,2,850,1750,99.0,124.0,154.0
4.0,179586,176474,5376,39,5.0,2,1850,2,200,1650,102.0,94.0,140.0
4.0,51823,51391,5376,39,5.0,3,4950,3,850,2450,124.0,120.0,198.0
4.0,23663,23497,5376,39,5.0,4,5350,3,800,1650,100.0,124.0,156.0
4.0,41167,40419,5376,39,5.0,4,4400,3,850,1650,100.0,64.0,106.0
4.0,2896,2880,5376,39,5.0,5,7850,5,1150,2050,82.0,88.0,143.0
4.0,173215,170189,5376,39,5.0,3,5050,3,1650,1750,108.0,66.0,112.0
4.0,180662,177710,5376,39,5.0,3,5950,3,1650,2550,50.0,48.0,59.0
4.0,66219,64913,5376,39,5.0,2,4500,2,2150,2350,91.0,90.0,148.0
4.0,110687,108893,5376,39,5.0,4,5550,4,800,2350,115.0,99.0,173.0
4.0,3654,3669,5376,39,5.0,4,6100,3,1250,1750,100.0,98.0,161.0
4.0,78582,77359,5376,39,5.0,2,3600,2,1250,2350,70.0,69.0,143.0
4.0,173206,170435,5376,39,5.0,7,10300,4,950,1650,108.0,82.0,117.0
4.0,51805,51317,5376,39,5.0,3,4900,3,850,1950,123.0,116.0,195.0
4.0,103987,102394,5376,39,5.0,2,2800,2,1050,1750,123.0,118.0,236.0
4.0,85683,84426,5376,39,5.0,2,3100,1,1550,1550,22.0,20.0,24.0
4.0,9923,9663,5376,39,5.0,3,3600,3,800,1650,104.0,101.0,159.0
4.0,172451,170138,5376,6,4.0,4,6700,2,850,1950,78.0,76.0,101.0
4.0,58576,57850,5376,39,5.0,9,13950,6,950,2350,101.0,96.0,228.0
4.0,178795,175683,5376,39,5.0,2,2500,2,850,1650,109.0,107.0,163.0
2.0,54784,53821,4298,61,3.0,1,895,1,895,895,46.0,44.0,46.0
4.0,70637,69371,4298,50,1.0,5,2813,4,199,1095,31.0,23.0,23.0
4.0,158171,156052,4298,50,1.0,6,3688,5,299,825,67.0,63.0,100.0
4.0,101494,100231,4298,50,1.0,5,5085,3,595,1250,44.0,44.0,78.0
1.0,51077,50330,4298,70,4.0,3,2070,3,250,1025,66.0,57.0,95.0
4.0,36365,35703,4298,50,1.0,2,1345,2,550,550,33.0,58.0,38.0
4.0,21954,21567,4298,50,1.0,6,4940,6,550,1450,44.0,61.0,59.0
4.0,8287,8094,4298,50,1.0,3,2495,3,495,850,59.0,40.0,63.0
4.0,104979,103381,4298,50,1.0,3,1789,3,299,695,77.0,74.0,100.0
4.0,44367,43595,4298,50,1.0,3,2895,3,595,1150,41.0,38.0,39.0
4.0,173859,170853,4298,50,1.0,4,3324,4,329,1250,63.0,47.0,55.0
4.0,58961,57823,4298,50,1.0,3,2099,3,329,925,70.0,67.0,130.0
4.0,10668,10237,4298,50,1.0,1,1250,1,1050,1050,53.0,56.0,62.0
4.0,118365,116352,4298,50,1.0,3,2890,3,550,1295,51.0,49.0,73.0
4.0,117927,116010,4298,50,1.0,2,1590,1,550,550,44.0,41.0,51.0
4.0,129588,127506,4298,50,1.0,5,3885,4,550,1295,26.0,19.0,17.0
4.0,129618,127554,4298,50,1.0,2,2395,2,995,1250,26.0,20.0,21.0
4.0,43796,43157,4298,50,1.0,1,795,1,795,795,13.0,10.0,8.0
4.0,119309,117976,4298,50,1.0,4,4190,4,695,1250,65.0,64.0,99.0
4.0,36065,35450,4298,50,1.0,2,1520,2,495,925,43.0,66.0,50.0
4.0,16540,16437,4298,50,1.0,3,2340,3,495,925,76.0,72.0,121.0
4.0,151984,149509,4298,50,1.0,2,2776,2,1044,1397,93.0,73.0,102.0
4.0,15859,15874,4298,50,1.0,4,4435,3,925,1095,72.0,60.0,108.0
4.0,1990,1966,4298,50,1.0,4,4100,4,550,1450,25.0,8.0,8.0
4.0,143531,141373,4298,50,1.0,4,2749,4,229,1150,76.0,72.0,119.0
4.0,171948,169150,4298,50,1.0,5,4230,4,595,1195,23.0,16.0,15.0
4.0,146428,144146,4298,50,1.0,2,1875,2,925,950,40.0,38.0,56.0
4.0,23301,22808,4298,50,1.0,4,3080,3,595,995,59.0,77.0,95.0
4.0,164642,162062,4298,50,4.0,3,2945,3,595,1150,25.0,24.0,30.0
4.0,115188,113364,4298,50,1.0,2,2685,2,925,1095,32.0,23.0,25.0
4.0,118225,116389,4298,50,1.0,7,5214,6,495,925,49.0,47.0,61.0
4.0,124554,122572,4298,50,1.0,4,2245,3,495,550,43.0,40.0,64.0
4.0,44553,43715,4298,50,1.0,5,3385,4,550,995,51.0,41.0,50.0
4.0,172603,169656,4298,50,4.0,3,2385,2,595,795,56.0,52.0,66.0
4.0,37796,37097,4298,50,1.0,4,3705,4,495,925,40.0,38.0,43.0
4.0,50778,50021,4298,50,1.0,4,3835,2,550,1250,63.0,51.0,78.0
4.0,45818,44858,4298,50,1.0,3,2395,3,495,625,76.0,59.0,77.0
4.0,436,362,4298,50,1.0,2,2935,2,925,1050,33.0,32.0,48.0
2.0,139650,137316,4298,44,1.0,7,6885,6,795,1250,33.0,28.0,37.0
4.0,6864,6826,4298,50,1.0,2,2000,2,950,1050,29.0,29.0,33.0
4.0,3257,3188,4298,50,1.0,2,1294,2,499,550,67.0,71.0,81.0
4.0,48402,47613,4298,50,1.0,3,1894,3,249,1095,40.0,40.0,52.0
4.0,3607,3387,4298,50,1.0,2,2477,2,1194,1118,74.0,80.0,93.0
4.0,101070,99720,4298,50,1.0,5,3840,5,495,1095,28.0,27.0,38.0
4.0,42509,42275,4298,50,1.0,9,10905,5,625,1195,31.0,31.0,50.0
4.0,99685,98061,4298,50,1.0,1,950,1,950,950,44.0,43.0,46.0
4.0,159820,157449,4298,50,1.0,3,2095,2,550,995,69.0,66.0,130.0
4.0,108689,107045,4298,50,4.0,2,1900,2,550,1250,20.0,10.0,10.0
4.0,11912,11581,4298,50,1.0,1,950,1,950,950,25.0,23.0,28.0
4.0,88263,86954,4298,50,1.0,3,2295,3,550,1195,22.0,20.0,20.0
4.0,14306,13962,4298,50,1.0,3,2550,2,495,1050,45.0,44.0,53.0
4.0,45518,44736,4298,50,1.0,2,2245,2,995,1250,70.0,53.0,84.0
4.0,167001,164277,4298,50,1.0,2,2045,2,995,1050,55.0,54.0,105.0
4.0,72464,71582,4298,50,1.0,4,3735,3,495,825,48.0,48.0,98.0
4.0,130420,128240,4298,50,1.0,3,1190,2,495,1795,61.0,47.0,60.0
4.0,46263,45458,4298,50,1.0,3,3189,3,249,1250,73.0,52.0,84.0
4.0,14875,14379,4298,50,1.0,3,1800,3,325,1025,66.0,52.0,49.0
4.0,45156,44351,4298,50,1.0,8,6115,6,495,925,64.0,48.0,74.0
4.0,139968,137759,4298,50,1.0,1,1195,1,1195,1195,40.0,38.0,61.0
4.0,143724,141482,4298,50,1.0,1,1320,1,925,925,73.0,70.0,121.0
4.0,40937,39980,4298,50,1.0,1,1050,1,795,795,55.0,54.0,69.0
4.0,2944,2781,4298,50,1.0,4,3490,4,550,925,59.0,68.0,73.0
4.0,96504,95643,4298,50,1.0,4,2843,3,199,1025,76.0,39.0,66.0
4.0,128214,126121,4298,50,1.0,4,2735,4,495,1050,34.0,37.0,63.0
4.0,48005,47265,4298,50,1.0,2,1720,2,795,925,36.0,36.0,50.0
4.0,22180,21979,4298,50,1.0,3,3610,3,825,1195,58.0,67.0,81.0
4.0,130979,129360,4298,50,1.0,5,4785,5,495,1195,63.0,52.0,83.0
4.0,77774,76820,4298,50,4.0,4,2800,4,550,850,31.0,31.0,67.0
4.0,177945,175002,4298,50,1.0,5,4395,5,550,1095,47.0,35.0,40.0
4.0,24725,24382,4298,50,1.0,1,1354,1,911,1005,51.0,74.0,97.0
4.0,71393,70398,4298,50,1.0,3,1940,2,550,595,45.0,37.0,64.0
4.0,155950,153341,4298,50,1.0,3,2350,3,495,850,23.0,21.0,23.0
4.0,13214,12976,4298,50,1.0,2,1915,2,795,825,11.0,13.0,21.0
4.0,3435,3263,4298,50,1.0,3,2570,3,495,1150,70.0,80.0,83.0
4.0,74568,73541,4298,50,1.0,8,8835,6,625,995,22.0,21.0,22.0
4.0,179277,176574,4298,50,1.0,3,2285,3,550,895,69.0,45.0,67.0
4.0,26346,25856,4298,50,1.0,1,795,1,550,550,38.0,43.0,26.0
4.0,37733,37099,4298,50,1.0,2,1875,2,925,950,40.0,40.0,47.0
4.0,32464,31954,4298,50,1.0,3,2735,3,495,795,36.0,57.0,47.0
4.0,129431,127347,4298,50,1.0,1,1195,1,1195,1195,14.0,13.0,14.0
4.0,118129,116258,4298,50,1.0,5,3995,5,495,1050,46.0,43.0,56.0
4.0,79381,78688,4298,50,1.0,2,2145,2,695,1450,39.0,39.0,69.0
4.0,103046,101473,4298,50,1.0,4,3670,4,495,1150,83.0,82.0,145.0
4.0,170420,167533,4298,50,1.0,3,3086,3,559,1231,33.0,36.0,56.0
4.0,84956,83599,4298,50,1.0,6,3990,5,495,995,47.0,38.0,51.0
4.0,170442,167599,4298,50,1.0,2,1850,1,925,925,36.0,35.0,50.0
4.0,124840,122911,4298,50,1.0,4,3265,4,495,1025,51.0,50.0,77.0
4.0,2544,2412,4298,50,1.0,3,2040,3,550,895,50.0,45.0,41.0
4.0,52696,51898,4298,50,1.0,1,1250,1,1250,1250,63.0,37.0,57.0
4.0,39387,38778,4298,50,1.0,4,4090,3,495,1250,46.0,47.0,70.0
4.0,22846,22905,4298,64,1.0,3,2840,3,595,1250,61.0,79.0,104.0
4.0,93924,92592,4298,50,1.0,3,2040,3,495,650,14.0,12.0,11.0
4.0,143244,141076,4298,50,1.0,2,1975,2,925,1050,70.0,62.0,99.0
4.0,174150,171092,4298,50,1.0,2,1845,2,550,1195,58.0,30.0,42.0
4.0,50426,49402,4298,50,1.0,2,2175,2,925,1050,59.0,42.0,59.0
4.0,117027,115264,4298,50,1.0,7,4390,6,450,850,30.0,14.0,16.0
4.0,96662,95127,4298,50,1.0,3,2825,3,550,1050,72.0,42.0,71.0
4.0,44221,43460,4298,50,1.0,3,1995,3,550,650,32.0,24.0,24.0
4.0,109697,108013,4298,50,1.0,6,3720,5,325,1795,46.0,33.0,46.0
4.0,48073,47548,4298,50,1.0,9,11665,5,795,1150,35.0,35.0,56.0
4.0,112615,111343,4298,50,1.0,4,4820,4,795,1450,66.0,62.0,109.0
4.0,57080,55845,4298,50,1.0,3,2440,3,550,1095,58.0,44.0,91.0
4.0,64346,63427,4298,50,1.0,2,1890,2,550,1095,57.0,53.0,75.0
4.0,123629,121735,4298,50,1.0,5,4965,5,550,1450,17.0,12.0,14.0
4.0,89878,88356,4298,50,1.0,3,2344,3,299,1050,51.0,51.0,102.0
4.0,126129,123992,4298,50,1.0,6,2968,6,229,795,55.0,51.0,66.0
4.0,130853,129106,4298,50,1.0,6,4495,5,325,1250,61.0,52.0,80.0
1.0,49313,48567,839,13,1.0,2,1400,2,350,950,4.0,2.0,2.0
1.0,66034,64832,839,13,1.0,1,1000,1,1000,1000,13.0,12.0,12.0
1.0,39531,38932,839,13,1.0,4,4225,3,600,1225,7.0,3.0,4.0
1.0,166059,163578,839,13,1.0,2,2800,1,950,950,17.0,8.0,13.0
1.0,166240,163925,839,13,1.0,2,1475,2,275,950,18.0,13.0,16.0
1.0,79464,77927,839,13,1.0,2,2175,2,950,1000,12.0,7.0,9.0
2.0,157077,154626,839,70,1.0,3,3150,3,800,1150,12.0,7.0,7.0
1.0,96965,95693,839,13,1.0,2,1900,2,900,1000,16.0,15.0,16.0
1.0,90547,89516,839,13,1.0,1,1475,1,950,950,11.0,11.0,18.0
