Area,Room,Address,Price,Price(USD),Parking_True,Warehouse_True,Elevator_True
255,3,50,26000000000.0,866666.67,True,True,True
100,2,187,4300000000.0,143333.33,True,True,False
194,2,105,19845000000.0,661500.0,True,True,True
600,2,123,9150000000.0,305000.0,True,True,True
160,3,135,13500000000.0,450000.0,True,True,True
98,2,57,6958000000.0,231933.33,True,True,True
133,3,13,1600000000.0,53333.33,False,False,False
108,2,183,5616000000.0,187200.0,True,True,True
76,2,146,2800000000.0,93333.33,True,True,True
73,2,131,1230000000.0,41000.0,True,True,True
76,2,164,3150000000.0,105000.0,True,True,True
80,2,164,3680000000.0,122666.67,True,True,True
92,2,57,6600000000.0,220000.0,True,True,True
130,2,123,8500000000.0,283333.33,True,True,True
71,2,20,1640000000.0,54666.67,True,True,True
56,1,156,1900000000.0,63333.33,True,True,True
105,2,117,890000000.0,29666.67,True,True,True
93,2,26,4370000000.0,145666.67,True,True,True
179,3,118,9645000000.0,321500.0,True,True,True
100,2,60,6200000000.0,206666.67,True,True,True
110,3,135,5200000000.0,173333.33,True,True,True
98,2,108,4850000000.0,161666.67,True,True,True
101,2,135,5550000000.0,185000.0,True,True,True
105,2,117,800000000.0,26666.67,True,True,True
157,3,68,9850000000.0,328333.33,True,True,True
90,2,126,1620000000.0,54000.0,True,True,True
97,2,117,760000000.0,25333.33,True,True,True
120,3,119,1272000000.0,42400.0,True,True,True
303,4,179,48000000000.0,1600000.0,True,True,True
60,1,187,3250000000.0,108333.33,True,True,True
245,5,37,14500000000.0,483333.33,True,True,True
100,2,117,790000000.0,26333.33,True,True,True
185,3,118,10750000000.0,358333.33,True,True,True
62,2,26,3500000000.0,116666.67,True,True,True
79,2,26,2999000000.0,99966.67,True,True,True
400,5,97,56000000000.0,1866666.67,True,True,False
200,3,162,5000000000.0,166666.67,True,True,True
105,2,117,860000000.0,28666.67,True,True,True
128,3,148,5700000000.0,190000.0,True,True,True
115,3,122,6670000000.0,222333.33,True,True,True
377,4,44,31668000000.0,1055600.0,True,True,True
77,2,26,2400000000.0,80000.0,True,True,False
190,3,122,11400000000.0,380000.0,True,True,True
130,3,187,7800000000.0,260000.0,True,True,True
133,3,39,8600000000.0,286666.67,True,True,True
143,3,108,4400000000.0,146666.67,True,True,True
76,2,26,4150000000.0,138333.33,True,True,True
155,3,183,5000000000.0,166666.67,True,True,True
96,2,42,4200000000.0,140000.0,True,True,True
190,3,57,14000000000.0,466666.67,True,True,True
147,3,68,9100000000.0,303333.33,True,True,True
85,2,40,2800000000.0,93333.33,True,True,True
76,2,42,3600000000.0,120000.0,True,True,True
103,2,105,7000000000.0,233333.33,True,True,True
194,3,105,19858000000.0,661933.33,True,True,True
95,2,135,6200000000.0,206666.67,True,True,True
79,2,108,3200000000.0,106666.67,False,True,False
83,2,115,705500000.0,23516.67,True,True,True
70,2,164,2500000000.0,83333.33,True,True,True
87,2,105,4600000000.0,153333.33,True,True,True
87,2,117,500000000.0,16666.67,False,True,True
84,3,13,1554000000.0,51800.0,True,True,True
91,2,167,3100000000.0,103333.33,True,True,True
145,2,57,12000000000.0,400000.0,True,True,True
68,2,106,2450000000.0,81666.67,True,True,True
127,3,56,5588000000.0,186266.67,True,True,True
68,1,42,3100000000.0,103333.33,True,True,True
105,2,117,539000000.0,17966.67,True,True,True
89,2,156,3190000000.0,106333.33,True,True,True
82,2,111,2600000000.0,86666.67,True,True,True
65,1,122,2250000000.0,75000.0,True,True,False
80,2,60,4900000000.0,163333.33,True,True,True
145,3,105,14500000000.0,483333.33,True,True,True
235,3,105,20000000000.0,666666.67,True,True,True
192,3,77,33490000000.0,1116333.33,True,True,True
160,3,77,13120000000.0,437333.33,True,True,True
160,3,105,18400000000.0,613333.33,True,True,True
106,2,117,800000000.0,26666.67,True,True,True
75,2,152,620000000.0,20666.67,False,True,True
100,2,152,800000000.0,26666.67,True,True,True
58,1,42,2850000000.0,95000.0,True,True,True
44,1,120,790000000.0,26333.33,False,True,False
108,2,57,9000000000.0,300000.0,True,True,True
87,2,11,550000000.0,18333.33,True,True,True
231,3,189,43197000000.0,1439900.0,True,True,True
120,3,119,1750000000.0,58333.33,True,True,True
103,2,135,5700000000.0,190000.0,True,True,True
78,2,115,455000000.0,15166.67,False,False,False
85,2,57,7200000000.0,240000.0,True,True,True
195,3,179,19500000000.0,650000.0,True,True,True
142,3,11,5500000000.0,183333.33,True,True,True
90,2,119,1315000000.0,43833.33,True,True,True
85,2,57,7300000000.0,243333.33,True,True,True
350,4,105,80500000000.0,2683333.33,True,True,True
210,4,105,21000000000.0,700000.0,True,True,True
87,2,117,890000000.0,29666.67,True,True,True
85,2,163,4400000000.0,146666.67,True,True,True
92,2,163,3990000000.0,133000.0,True,True,True
90,2,146,4150000000.0,138333.33,True,True,True
87,2,146,3050000000.0,101666.67,True,True,True
108,2,183,3450000000.0,115000.0,True,True,True
85,2,163,3400000000.0,113333.33,True,True,False
68,2,163,2200000000.0,73333.33,True,True,True
138,2,189,17250000000.0,575000.0,True,True,True
78,2,115,210000000.0,7000.0,True,True,True
94,2,126,1712000000.0,57066.67,True,True,True
168,3,14,16000000000.0,533333.33,True,True,True
100,2,105,6200000000.0,206666.67,True,True,True
100,2,7,6300000000.0,210000.0,True,True,True
44,1,116,1030000000.0,34333.33,False,True,False
300,3,87,27000000000.0,900000.0,False,False,False
280,4,179,30800000000.0,1026666.67,True,True,True
65,2,183,2760000000.0,92000.0,True,True,True
180,3,7,13500000000.0,450000.0,True,True,True
176,2,71,2800000000.0,93333.33,True,True,False
83,2,26,3859000000.0,128633.33,True,True,True
300,4,50,37000000000.0,1233333.33,True,True,True
68,2,120,1380000000.0,46000.0,False,True,False
220,3,14,35000000000.0,1166666.67,True,True,True
140,3,13,1484000000.0,49466.67,True,True,True
290,4,50,36000000000.0,1200000.0,True,True,True
75,2,76,862500000.0,28750.0,False,True,True
133,3,40,8000000000.0,266666.67,True,True,True
87,2,0,5655000000.0,188500.0,True,True,True
60,2,120,1500000000.0,50000.0,False,True,True
149,3,183,8642000000.0,288066.67,True,True,True
238,3,179,42840000000.0,1428000.0,True,True,True
90,2,122,3500000000.0,116666.67,True,True,True
100,2,126,1850000000.0,61666.67,True,True,True
94,2,26,4512000000.0,150400.0,True,True,True
80,2,116,3360000000.0,112000.0,True,True,True
55,2,116,1280000000.0,42666.67,False,False,False
114,3,135,6800000000.0,226666.67,True,True,True
146,3,68,7600000000.0,253333.33,True,True,True
70,2,122,2280000000.0,76000.0,True,True,False
86,2,11,4730000000.0,157666.67,True,True,True
69,1,119,2100000000.0,70000.0,False,True,True
60,1,183,3300000000.0,110000.0,True,True,True
101,2,119,3500000000.0,116666.67,True,True,True
97,2,65,2300000000.0,76666.67,True,True,True
105,2,64,3570000000.0,119000.0,True,True,True
110,2,135,12500000000.0,416666.67,True,True,False
75,2,122,2700000000.0,90000.0,True,True,True
110,2,122,6490000000.0,216333.33,True,True,True
149,3,97,9238000000.0,307933.33,True,True,False
105,2,127,5000000000.0,166666.67,True,True,True
110,2,119,3500000000.0,116666.67,True,True,True
190,3,86,13000000000.0,433333.33,True,True,True
160,2,187,8600000000.0,286666.67,True,True,True
67,2,120,2000000000.0,66666.67,False,True,True
121,2,100,5500000000.0,183333.33,True,True,True
105,2,61,7350000000.0,245000.0,True,True,True
83,2,183,2400000000.0,80000.0,True,True,False
62,1,120,1380000000.0,46000.0,False,True,True
55,1,120,1750000000.0,58333.33,True,True,True
88,2,120,2450000000.0,81666.67,True,True,True
86,2,6,3000000000.0,100000.0,True,False,True
62,1,100,2250000000.0,75000.0,True,True,True
65,1,15,3100000000.0,103333.33,True,True,False
135,2,105,14850000000.0,495000.0,True,True,True
226,4,90,17000000000.0,566666.67,True,True,True
70,2,172,2030000000.0,67666.67,True,True,True
85,1,77,7100000000.0,236666.67,True,True,True
170,3,122,9350000000.0,311666.67,True,True,True
170,3,105,14000000000.0,466666.67,True,True,True
574,5,106,60000000000.0,2000000.0,True,True,False
360,4,105,38000000000.0,1266666.67,True,True,True
120,2,135,7300000000.0,243333.33,True,True,True
120,3,122,6660000000.0,222000.0,True,True,True
97,2,172,2330000000.0,77666.67,True,False,True
150,3,118,11456000000.0,381866.67,True,True,True
140,2,118,10500000000.0,350000.0,True,True,True
85,2,122,3300000000.0,110000.0,True,True,True
240,3,179,46000000000.0,1533333.33,True,True,True
120,3,117,670000000.0,22333.33,True,True,True
100,2,146,4700000000.0,156666.67,True,True,True
105,3,13,3400000000.0,113333.33,True,True,False
75,2,122,2980000000.0,99333.33,True,True,True
51,1,172,1380000000.0,46000.0,True,True,True
89,2,146,4100000000.0,136666.67,True,True,True
130,3,135,10500000000.0,350000.0,True,True,True
140,2,118,10000000000.0,333333.33,True,True,True
100,2,122,5650000000.0,188333.33,True,True,True
290,3,50,37000000000.0,1233333.33,True,True,True
290,4,50,34000000000.0,1133333.33,True,True,True
200,3,14,34800000000.0,1160000.0,True,True,True
450,3,31,3850000000.0,128333.33,True,False,False
37,1,13,355000000.0,11833.33,False,True,False
140,3,57,8900000000.0,296666.67,True,True,True
150,3,138,5400000000.0,180000.0,True,True,True
465,2,31,3300000000.0,110000.0,True,False,False
160,3,57,9800000000.0,326666.67,True,True,True
403,5,13,13000000000.0,433333.33,True,False,False
165,2,113,1200000000.0,40000.0,True,True,True
405,5,13,11000000000.0,366666.67,True,True,False
400,5,13,11000000000.0,366666.67,True,True,False
87,2,117,550000000.0,18333.33,True,True,True
88,2,183,3100000000.0,103333.33,True,True,True
86,2,6,2924000000.0,97466.67,True,True,True
350,3,118,1000000000.0,33333.33,True,True,False
200,3,86,12000000000.0,400000.0,True,True,True
115,3,179,12650000000.0,421666.67,True,True,True
90,2,57,7000000000.0,233333.33,True,True,True
107,3,57,6420000000.0,214000.0,True,True,True
84,2,120,2688000000.0,89600.0,True,True,True
112,2,117,480000000.0,16000.0,True,True,True
114,2,119,3690000000.0,123000.0,True,True,True
120,3,117,650000000.0,21666.67,True,True,True
113,2,119,3800000000.0,126666.67,True,True,True
84,2,184,3100000000.0,103333.33,True,True,True
45,1,156,1580000000.0,52666.67,False,True,False
155,2,117,1900000000.0,63333.33,True,True,True
56,1,156,2450000000.0,81666.67,True,True,True
67,2,40,2380000000.0,79333.33,True,True,True
79,2,40,2600000000.0,86666.67,True,True,True
65,1,57,4225000000.0,140833.33,True,True,True
113,2,134,1550000000.0,51666.67,True,True,True
54,1,14,3500000000.0,116666.67,True,True,False
170,3,179,15700000000.0,523333.33,False,False,False
42,1,74,1050000000.0,35000.0,False,True,True
160,3,113,910000000.0,30333.33,False,True,False
56,1,122,2850000000.0,95000.0,True,True,True
75,2,134,1000000000.0,33333.33,True,True,True
80,2,134,750000000.0,25000.0,True,True,False
41,1,50,2530000000.0,84333.33,False,True,True
117,2,134,1580000000.0,52666.67,False,True,True
88,2,0,5600000000.0,186666.67,True,True,True
114,2,0,6700000000.0,223333.33,True,True,True
75,2,152,735000000.0,24500.0,True,True,True
160,3,13,3000000000.0,100000.0,True,True,True
87,2,0,5600000000.0,186666.67,True,True,True
104,2,0,3400000000.0,113333.33,True,True,True
90,2,152,665000000.0,22166.67,False,True,False
120,2,13,1800000000.0,60000.0,True,True,False
88,2,152,760000000.0,25333.33,False,True,True
76,2,0,3000000000.0,100000.0,True,True,True
85,2,163,3600000000.0,120000.0,True,True,True
71,2,108,2600000000.0,86666.67,False,True,False
200,3,68,14950000000.0,498333.33,True,True,True
104,2,6,4200000000.0,140000.0,True,False,True
165,3,14,20000000000.0,666666.67,True,True,True
82,2,0,3800000000.0,126666.67,True,True,True
115,2,57,8300000000.0,276666.67,True,True,True
350,5,57,35000000000.0,1166666.67,True,True,True
106,2,0,4500000000.0,150000.0,True,True,True
40,1,79,880000000.0,29333.33,False,True,True
130,2,57,12000000000.0,400000.0,True,True,True
46,1,74,750000000.0,25000.0,True,True,False
121,2,36,4840000000.0,161333.33,True,True,True
80,2,74,1500000000.0,50000.0,True,True,True
154,3,111,4000000000.0,133333.33,True,True,True
60,1,74,1020000000.0,34000.0,False,True,False
68,2,183,2300000000.0,76666.67,True,True,True
89,2,13,1100000000.0,36666.67,True,False,True
70,2,74,1600000000.0,53333.33,True,True,True
45,1,125,1300000000.0,43333.33,True,True,True
113,2,11,5080000000.0,169333.33,True,True,True
85,2,39,4200000000.0,140000.0,True,True,True
42,1,174,975000000.0,32500.0,True,False,True
108,2,156,4300000000.0,143333.33,True,True,True
82,2,122,2900000000.0,96666.67,True,True,True
76,2,122,4250000000.0,141666.67,True,False,True
79,2,122,3250000000.0,108333.33,True,True,True
71,2,122,2700000000.0,90000.0,True,True,True
73,2,122,3550000000.0,118333.33,True,True,True
89,2,152,1610000000.0,53666.67,True,True,True
85,2,146,2750000000.0,91666.67,True,True,True
96,2,40,3950000000.0,131666.67,True,True,True
95,2,13,1200000000.0,40000.0,True,True,True
60,2,122,2050000000.0,68333.33,True,True,True
88,2,115,485000000.0,16166.67,False,False,True
145,3,118,1450000000.0,48333.33,True,True,True
75,2,92,250000000.0,8333.33,False,True,False
145,3,60,7850000000.0,261666.67,True,True,True
105,3,111,2910000000.0,97000.0,True,True,True
67,2,52,2120000000.0,70666.67,True,True,True
78,2,74,2250000000.0,75000.0,True,False,True
125,2,57,12500000000.0,416666.67,True,True,True
91,2,156,3350000000.0,111666.67,True,True,True
195,3,57,19000000000.0,633333.33,True,True,True
87,2,117,585000000.0,19500.0,False,False,True
99,2,122,4200000000.0,140000.0,True,True,True
113,2,122,5100000000.0,170000.0,True,True,True
100,2,122,4300000000.0,143333.33,True,True,True
200,3,189,24000000000.0,800000.0,True,True,True
106,2,117,560000000.0,18666.67,True,True,True
105,2,156,3750000000.0,125000.0,True,True,True
228,3,189,20292000000.0,676400.0,True,True,True
75,2,156,3650000000.0,121666.67,True,True,True
84,3,156,3050000000.0,101666.67,True,True,True
90,2,146,3150000000.0,105000.0,True,True,True
66,2,111,1580000000.0,52666.67,True,False,True
130,3,109,7800000000.0,260000.0,True,True,True
101,2,26,4700000000.0,156666.67,True,True,True
103,2,156,3220000000.0,107333.33,False,True,False
60,2,120,1450000000.0,48333.33,True,True,False
123,2,119,360000000.0,12000.0,True,True,True
70,2,122,2700000000.0,90000.0,True,True,True
177,3,179,21700000000.0,723333.33,True,True,True
230,3,50,22000000000.0,733333.33,True,True,True
105,2,117,540000000.0,18000.0,True,True,True
87,2,117,810000000.0,27000.0,False,False,True
104,2,117,590000000.0,19666.67,True,True,True
105,2,117,555000000.0,18500.0,True,True,True
310,3,44,45500000000.0,1516666.67,True,True,True
108,2,158,4550000000.0,151666.67,True,True,True
75,2,26,2750000000.0,91666.67,True,True,False
108,2,158,4130000000.0,137666.67,True,True,True
116,2,183,5050000000.0,168333.33,True,True,True
43,1,158,1800000000.0,60000.0,True,True,True
64,2,74,920000000.0,30666.67,False,True,False
48,1,141,1048000000.0,34933.33,True,True,False
134,3,13,1100000000.0,36666.67,True,True,True
100,2,117,650000000.0,21666.67,False,False,False
230,3,50,20700000000.0,690000.0,True,True,True
238,3,179,46900000000.0,1563333.33,True,True,True
270,5,14,14500000000.0,483333.33,True,True,False
105,2,13,1100000000.0,36666.67,False,True,False
86,2,117,780000000.0,26000.0,True,True,True
130,3,184,6760000000.0,225333.33,True,True,True
87,2,117,960000000.0,32000.0,True,True,True
80,2,152,1200000000.0,40000.0,False,True,False
112,2,187,5600000000.0,186666.67,True,True,True
120,2,117,1800000000.0,60000.0,True,True,False
125,2,117,2100000000.0,70000.0,True,True,True
100,2,192,3100000000.0,103333.33,True,True,True
100,2,120,2600000000.0,86666.67,True,True,True
123,3,40,5600000000.0,186666.67,True,True,True
100,2,120,4000000000.0,133333.33,True,True,True
88,2,108,2980000000.0,99333.33,True,True,True
87,2,117,720000000.0,24000.0,True,True,True
85,2,117,730000000.0,24333.33,True,True,True
84,2,142,2600000000.0,86666.67,False,True,False
110,2,187,5700000000.0,190000.0,True,True,True
170,3,105,22100000000.0,736666.67,True,True,True
220,3,105,19800000000.0,660000.0,True,True,True
101,2,187,5500000000.0,183333.33,True,True,True
100,2,57,6800000000.0,226666.67,True,True,True
193,3,86,13000000000.0,433333.33,True,True,True
45,1,13,395000000.0,13166.67,False,True,False
86,2,120,2050000000.0,68333.33,True,False,True
138,3,71,1690000000.0,56333.33,True,True,True
55,1,135,4000000000.0,133333.33,True,True,True
100,2,57,8200000000.0,273333.33,True,True,True
108,2,119,3024000000.0,100800.0,True,True,True
94,2,57,8350000000.0,278333.33,True,True,True
101,2,57,8800000000.0,293333.33,True,True,True
101,2,57,8500000000.0,283333.33,True,True,True
99,1,57,8400000000.0,280000.0,True,True,True
97,2,150,7500000000.0,250000.0,True,True,True
" 8,400,000,000 ",2,57,8700000000.0,290000.0,True,True,True
126,2,57,11500000000.0,383333.33,True,True,True
105,2,117,525000000.0,17500.0,True,True,True
101,2,167,3345000000.0,111500.0,True,True,True
100,2,57,8300000000.0,276666.67,True,True,True
90,2,152,990000000.0,33000.0,True,True,True
146,3,135,10800000000.0,360000.0,True,True,True
90,3,141,2550000000.0,85000.0,True,True,False
60,2,149,1680000000.0,56000.0,False,True,False
130,3,150,14300000000.0,476666.67,True,True,True
85,2,6,2700000000.0,90000.0,True,True,False
132,3,118,9900000000.0,330000.0,True,True,True
115,2,167,4600000000.0,153333.33,True,True,True
70,2,120,1550000000.0,51666.67,False,True,False
145,3,120,3900000000.0,130000.0,True,True,True
88,2,122,2980000000.0,99333.33,True,True,True
54,1,24,830000000.0,27666.67,False,True,False
65,2,120,1650000000.0,55000.0,True,True,False
70,1,36,2000000000.0,66666.67,True,True,False
63,1,111,1380000000.0,46000.0,True,True,True
190,3,189,13000000000.0,433333.33,True,True,True
57,1,125,1200000000.0,40000.0,True,True,True
144,3,179,12000000000.0,400000.0,True,True,True
85,2,146,3450000000.0,115000.0,True,True,True
65,2,184,2000000000.0,66666.67,False,True,True
88,3,115,520000000.0,17333.33,False,False,True
74,2,34,4100000000.0,136666.67,True,True,True
76,2,115,365000000.0,12166.67,False,False,False
88,2,115,580000000.0,19333.33,False,False,True
49,1,122,2694000000.0,89800.0,True,True,True
287,5,177,57500000000.0,1916666.67,True,True,False
95,2,122,3900000000.0,130000.0,True,True,False
65,1,6,1690000000.0,56333.33,True,True,True
86,2,105,5580000000.0,186000.0,True,True,True
86,2,77,5500000000.0,183333.33,True,True,True
90,2,62,690000000.0,23000.0,True,True,True
62,2,43,3300000000.0,110000.0,True,True,False
157,3,57,13600000000.0,453333.33,True,True,True
90,2,162,690000000.0,23000.0,True,True,True
190,3,57,15500000000.0,516666.67,True,True,True
90,2,127,1315000000.0,43833.33,True,True,True
150,3,57,11000000000.0,366666.67,True,True,True
70,2,152,735000000.0,24500.0,True,True,True
91,2,169,3000000000.0,100000.0,True,True,True
155,3,57,14700000000.0,490000.0,True,True,True
245,3,105,21560000000.0,718666.67,True,True,True
120,2,183,5000000000.0,166666.67,True,True,True
150,2,57,13000000000.0,433333.33,True,True,True
65,2,183,2250000000.0,75000.0,True,True,False
106,2,183,3900000000.0,130000.0,True,True,True
100,2,57,8400000000.0,280000.0,True,True,True
125,2,57,11000000000.0,366666.67,True,True,True
57,1,52,1890000000.0,63000.0,True,True,True
160,3,105,16800000000.0,560000.0,True,True,True
43,1,24,1200000000.0,40000.0,False,True,True
115,3,52,3500000000.0,116666.67,True,True,True
80,2,52,2900000000.0,96666.67,True,True,True
93,2,163,4600000000.0,153333.33,True,True,True
65,2,125,2050000000.0,68333.33,True,False,True
90,2,163,3000000000.0,100000.0,True,True,True
200,2,13,2000000000.0,66666.67,True,True,False
135,3,150,9000000000.0,300000.0,True,True,True
63,2,19,1340000000.0,44666.67,False,True,False
53,1,19,1500000000.0,50000.0,True,True,True
50,1,125,810000000.0,27000.0,False,True,False
72,2,125,1615000000.0,53833.33,True,True,False
148,3,135,12500000000.0,416666.67,True,True,True
80,2,19,2480000000.0,82666.67,True,True,True
60,2,13,950000000.0,31666.67,True,True,True
102,2,150,9898000000.0,329933.33,True,True,True
95,2,97,5500000000.0,183333.33,True,True,True
83,2,128,1700000000.0,56666.67,True,True,True
95,2,57,8300000000.0,276666.67,True,True,True
83,2,141,2300000000.0,76666.67,True,True,True
60,1,107,875000000.0,29166.67,True,True,True
65,2,74,1400000000.0,46666.67,True,True,True
90,2,57,8200000000.0,273333.33,True,True,True
200,3,68,14000000000.0,466666.67,True,True,True
53,1,74,1420000000.0,47333.33,True,True,True
43,1,24,1250000000.0,41666.67,True,True,True
97,2,163,3880000000.0,129333.33,True,True,True
42,1,74,960000000.0,32000.0,True,False,True
120,2,0,3880000000.0,129333.33,True,True,True
97,2,142,3580000000.0,119333.33,True,True,True
97,2,163,3500000000.0,116666.67,True,True,True
90,2,163,3280000000.0,109333.33,True,True,True
97,2,26,3600000000.0,120000.0,True,True,True
90,2,163,3680000000.0,122666.67,True,True,True
198,3,57,13500000000.0,450000.0,True,True,True
929,5,188,80000000000.0,2666666.67,True,True,False
90,2,122,4680000000.0,156000.0,True,True,True
150,3,122,9400000000.0,313333.33,True,True,True
136,3,163,6200000000.0,206666.67,True,True,True
120,2,163,4100000000.0,136666.67,True,True,True
90,2,122,3520000000.0,117333.33,True,True,True
550,3,2,4500000000.0,150000.0,True,True,False
50,1,122,2500000000.0,83333.33,True,True,True
90,2,97,6000000000.0,200000.0,True,True,True
55,1,122,2300000000.0,76666.67,True,True,True
75,2,74,2350000000.0,78333.33,True,True,True
47,1,122,2100000000.0,70000.0,True,True,True
65,2,122,2250000000.0,75000.0,True,True,False
420,4,189,92400000000.0,3080000.0,True,True,True
124,3,163,5950000000.0,198333.33,True,True,True
86,2,122,4250000000.0,141666.67,True,True,True
70,1,122,3100000000.0,103333.33,True,True,True
181,3,179,13600000000.0,453333.33,True,True,True
68,2,122,2230000000.0,74333.33,True,True,False
67,2,122,2600000000.0,86666.67,True,True,True
72,1,112,4500000000.0,150000.0,True,True,True
145,3,26,6150000000.0,205000.0,True,True,True
116,2,150,9860000000.0,328666.67,True,True,True
65,1,108,2700000000.0,90000.0,True,True,True
125,2,112,9300000000.0,310000.0,True,True,True
143,3,135,11200000000.0,373333.33,True,True,True
150,3,135,14800000000.0,493333.33,True,True,True
88,2,163,2560000000.0,85333.33,True,True,True
380,4,44,50000000000.0,1666666.67,True,True,True
95,2,111,2990000000.0,99666.67,True,True,True
58,1,156,2850000000.0,95000.0,True,True,True
190,3,50,25000000000.0,833333.33,True,True,True
120,2,43,7700000000.0,256666.67,True,True,True
130,3,155,7500000000.0,250000.0,True,True,True
85,2,122,2800000000.0,93333.33,True,True,False
100,2,71,1100000000.0,36666.67,True,True,False
115,2,57,9500000000.0,316666.67,True,True,True
76,2,146,2480000000.0,82666.67,True,True,True
125,2,122,6000000000.0,200000.0,True,True,True
110,2,122,3900000000.0,130000.0,True,True,True
96,2,122,4150000000.0,138333.33,True,True,True
75,2,71,1250000000.0,41666.67,True,True,False
105,2,26,4300000000.0,143333.33,True,True,True
160,3,68,7000000000.0,233333.33,True,True,True
76,2,74,1800000000.0,60000.0,True,True,True
290,4,189,15950000000.0,531666.67,True,True,True
110,2,188,5550000000.0,185000.0,False,True,True
198,4,13,5200000000.0,173333.33,True,True,False
105,2,13,1930000000.0,64333.33,True,True,True
90,2,71,1098000000.0,36600.0,True,True,True
63,1,71,882000000.0,29400.0,True,True,True
100,2,26,3600000000.0,120000.0,True,True,True
117,3,71,1990000000.0,66333.33,True,True,True
91,2,71,1640000000.0,54666.67,True,True,False
60,1,71,780000000.0,26000.0,True,True,False
110,2,71,2530000000.0,84333.33,True,True,True
96,2,111,2990000000.0,99666.67,True,True,True
113,2,43,4300000000.0,143333.33,True,True,True
74,2,163,2800000000.0,93333.33,True,True,True
155,3,39,9800000000.0,326666.67,True,True,True
125,2,111,3900000000.0,130000.0,True,True,True
49,1,37,3150000000.0,105000.0,True,False,True
148,3,135,12580000000.0,419333.33,True,True,True
134,3,125,2950000000.0,98333.33,True,True,True
90,2,26,3600000000.0,120000.0,True,True,True
110,1,26,4450000000.0,148333.33,True,True,True
115,2,122,5405000000.0,180166.67,True,True,True
90,2,32,5300000000.0,176666.67,True,True,True
95,2,106,4300000000.0,143333.33,True,True,True
105,2,117,750000000.0,25000.0,True,True,True
63,2,10,1638000000.0,54600.0,True,True,True
185,3,118,13000000000.0,433333.33,True,True,True
250,3,44,40000000000.0,1333333.33,True,True,True
88,2,108,3850000000.0,128333.33,True,True,False
95,2,164,4300000000.0,143333.33,True,True,True
108,2,68,6400000000.0,213333.33,True,True,True
90,2,163,3780000000.0,126000.0,True,True,True
160,3,179,9600000000.0,320000.0,True,True,True
78,2,115,425000000.0,14166.67,False,True,True
120,3,119,590000000.0,19666.67,True,True,True
158,3,118,11060000000.0,368666.67,True,True,True
56,1,183,2250000000.0,75000.0,True,True,True
155,3,118,13175000000.0,439166.67,True,True,True
100,2,163,5700000000.0,190000.0,True,True,True
182,3,135,11500000000.0,383333.33,True,True,True
63,2,146,2250000000.0,75000.0,True,True,True
125,2,152,1030000000.0,34333.33,True,True,True
53,1,152,395000000.0,13166.67,False,False,False
150,3,43,9500000000.0,316666.67,True,True,True
62,2,122,2200000000.0,73333.33,True,True,False
113,2,43,6000000000.0,200000.0,True,True,True
93,2,115,650000000.0,21666.67,True,True,False
84,2,31,2150000000.0,71666.67,True,True,True
83,2,74,2200000000.0,73333.33,True,True,True
150,3,57,13000000000.0,433333.33,True,True,True
147,3,43,9600000000.0,320000.0,True,True,True
75,2,135,5500000000.0,183333.33,True,True,True
119,2,156,4700000000.0,156666.67,True,True,True
105,2,135,4800000000.0,160000.0,True,True,True
70,2,192,4830000000.0,161000.0,True,True,True
115,2,43,6300000000.0,210000.0,True,True,True
179,3,179,8055000000.0,268500.0,True,True,True
86,2,26,3600000000.0,120000.0,True,True,True
70,1,183,3650000000.0,121666.67,True,True,True
48,1,146,1750000000.0,58333.33,True,True,True
70,2,84,1250000000.0,41666.67,False,True,True
102,2,135,6120000000.0,204000.0,True,True,True
85,2,117,470000000.0,15666.67,True,False,True
72,2,183,2400000000.0,80000.0,True,True,False
180,3,135,14500000000.0,483333.33,True,True,True
138,3,135,9300000000.0,310000.0,True,True,True
87,2,152,960000000.0,32000.0,True,True,True
705,5,0,91000000000.0,3033333.33,True,True,False
200,3,135,16000000000.0,533333.33,True,True,True
87,2,117,570000000.0,19000.0,True,True,True
75,2,146,3350000000.0,111666.67,True,True,True
57,1,183,2900000000.0,96666.67,True,True,True
62,1,183,2650000000.0,88333.33,True,True,True
65,2,183,3100000000.0,103333.33,True,True,True
70,1,135,3300000000.0,110000.0,False,True,False
65,1,183,2800000000.0,93333.33,True,True,True
100,2,111,2800000000.0,93333.33,True,True,True
210,3,135,16400000000.0,546666.67,True,True,True
110,2,135,8900000000.0,296666.67,True,True,True
68,2,183,2900000000.0,96666.67,True,True,True
101,2,135,5555000000.0,185166.67,True,True,True
165,3,135,10500000000.0,350000.0,True,True,True
300,4,135,30000000000.0,1000000.0,True,True,True
245,3,150,19000000000.0,633333.33,True,True,True
105,2,13,1000000000.0,33333.33,True,True,False
135,2,135,8800000000.0,293333.33,True,True,True
130,3,135,9300000000.0,310000.0,True,True,True
83,2,135,4600000000.0,153333.33,True,False,True
60,1,135,4650000000.0,155000.0,True,True,True
52,1,164,2750000000.0,91666.67,True,True,True
60,2,183,2850000000.0,95000.0,True,True,True
70,2,40,3000000000.0,100000.0,True,True,True
140,3,150,11200000000.0,373333.33,True,True,True
120,2,135,6800000000.0,226666.67,True,True,True
62,1,152,510000000.0,17000.0,True,True,True
70,2,183,2600000000.0,86666.67,True,True,True
150,3,135,9500000000.0,316666.67,True,True,True
69,2,156,1850000000.0,61666.67,True,True,False
70,1,40,2600000000.0,86666.67,True,True,True
